"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_250"	1.93792669855456e-15	1.87785097089937e-12	0	0	0	0	0	0	0	390.147059561841	57.8529404381592
"sample_256"	3.48925423181061e-15	3.38108735062448e-12	49.1562021236443	23.0049170990809	0	0	0	0	33.4413268555176	0	114.397553921757
"sample_255"	1.13299189264071e-14	1.09786914396885e-11	0	61.1325224088132	0	0	0	0	0	0	96.8674775911868
"sample_994"	2.00049316503708e-14	1.93847787692093e-11	0	0	0	0	0	119.438470104614	68.2512059939503	0	113.310323901436
"sample_44"	5.09583396150736e-14	4.93786310870064e-11	0	0	60.7671836764966	0	0	44.4855756070167	115.890188726696	10.2857874892557	101.571264500535
"sample_531"	6.75367816698477e-14	6.54431414380825e-11	40.8084809434318	1.28000139189377e-26	1.23199778341922e-24	4.27076339306375e-23	8.68358708018636e-22	110.317153062553	1.49293509912994e-23	0.0591544254382291	99.815211568577
"sample_418"	1.39614174561793e-13	1.35286135150378e-10	0	0	0	0	0	0	136.618214367352	0	118.381785632648
"sample_829"	4.84952705322081e-13	4.69919171457097e-10	2.86900219759733e-29	24.7210772449408	82.335012152173	2.28292152503094e-29	4.51752285346485e-28	6.67622039542924e-23	48.267584713553	44.5014917589519	82.1748341303814
"sample_665"	8.54378969477262e-13	8.27893221423466e-10	2.69639385697848e-22	1.28573491705232e-22	3.04383590547445e-22	25.2766936660717	1.41907611933097e-22	8.82842682026553e-24	83.2487057274008	38.9285250868282	79.5460755196994
"sample_66"	1.99748471948032e-12	1.93556269317643e-09	244.10782858264	0	0	0	24.1519195356103	0	69.0242130833902	0	117.71603879836
"sample_8"	3.49261487058383e-12	3.38434380959573e-09	6.91803066811478e-22	2.25636458700289e-23	1.11770423086714e-22	2.43082729722015e-18	30.2350684638608	268.857649084631	138.45943911192	19.8546714509732	99.5931718886146
"sample_197"	3.90798657927554e-12	3.786838995318e-09	0	0	0	0	0	0	25.1918304218114	102.747009912389	74.0611596657998
"sample_107"	5.61309191228153e-12	5.4390860630008e-09	0	0	0	46.1856492103803	0	83.3402286763338	46.2469439947313	0	104.227178118555
"sample_725"	6.2728437659463e-12	6.07838560920197e-09	0.025776979670469	1.38972783669007e-22	3.15455377597288e-22	1.69143665306472e-22	8.07598909256968	3.70426001572825e-23	119.894058347613	161.032908090368	89.9712674897785
"sample_932"	1.05034926420719e-11	1.01778843701676e-08	0	0	0	0	0	222.873006976328	69.007888587849	0	96.119104435823
"sample_512"	4.45774684705805e-11	4.31955669479925e-08	82.3468979351746	6.34338931473475e-24	4.70800486674246e-23	1.37124599002552e-24	2.3072216926236e-25	56.5263429250908	100.978406342104	1.3370400704066e-22	74.1483527976307
"sample_766"	5.10468959294019e-11	4.94644421555904e-08	0	0	0	0	0	35.296023799725	80.9442519808294	25.1202708262726	94.639453393173
"sample_185"	5.22373238706291e-11	5.06179668306396e-08	0	0	0	0	7.55358210604734	35.2725651870708	245.326385246616	0	84.8474674602662
"sample_152"	1.06636685414543e-10	1.03330948166693e-07	0	0	0	0	0	255.408553195378	110.400731175565	0	82.1907156290564
"sample_258"	1.0819721567425e-10	1.04843101988348e-07	0	0	0	0	0	20.6063174895377	30.2470883907873	20.1105548010154	76.0360393186597
"sample_854"	1.09808441431384e-10	1.06404379747011e-07	0	0	0	0	0	192.567078185715	100.954766960236	0	99.4781548540494
"sample_574"	1.10220517983617e-10	1.06803681926125e-07	0	0	0	0	0	446.229675910527	0	21.2496752053916	120.520648884082
"sample_791"	1.4932050563005e-10	1.44691569955518e-07	0	0	0	0	23.8831718775251	230.606812080382	102.579306960453	0	160.93070908164
"sample_717"	2.2266244127637e-10	2.15759905596802e-07	3.89376828107332e-24	1.09337150573235e-23	2.48383050993287e-23	5.14553475406662e-23	7.83702159706624e-23	150.795672664039	145.720694130849	21.7094059561736	110.774227248938
