"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_481"	3.44812905375604e-16	3.32399640782082e-13	0	46.8349787923085	23.5790204409154	0	0	0	0	0	78.5860007667761
"sample_86"	1.19335557136454e-15	1.15039477079542e-12	45.5287622077442	0	0	0	0	0	0	0	66.4712377922558
"sample_579"	1.00525346298948e-13	9.69064338321863e-11	0	0	0	0	0	37.7351400488439	0	0	50.2648599511561
"sample_385"	4.88422210835861e-12	4.7083901124577e-09	1.4953943329778e-22	49.2724628222554	3.04732467255038e-22	4.73653238430711e-23	1.41076265989449e-23	98.9532425371957	197.365573511008	4.75520182218618e-24	89.4087211295412
"sample_47"	5.40674250099963e-12	5.21209977096364e-09	6.31538732188962e-23	51.7795808849816	5.0092317343489e-23	1.95259286971466e-23	8.80812410374334	8.64030271046191e-24	45.2009866881482	7.71506516675482e-23	52.2113083231268
"sample_702"	1.30919827493157e-11	1.26206713703404e-08	0	0	0	0	0	39.9083654030665	101.818025881991	0	86.2736087149424
"sample_232"	1.39749841450258e-11	1.34718847158049e-08	1.45394710259207e-29	4.08364279035566e-24	8.63440968662077e-24	31.7046853841688	3.38335811147102e-24	1.23601462792229e-23	75.8902107179356	4.82388477421795e-28	56.4051038978956
"sample_181"	1.63014507062097e-11	1.57145984807861e-08	0	0	0	0	0	0	31.1307757843768	9.49630875554592	51.3729154600772
"sample_991"	2.24613210230339e-11	2.16527134662046e-08	0	0	0	0	0	84.1244503531771	0	0	48.8755496468229
"sample_419"	1.80446160620454e-10	1.73950098838118e-07	0	0	44.6441923283746	0	12.1681868145762	0	149.956869517533	0	55.2307513395161
"sample_556"	2.8632030636084e-10	2.7601277533185e-07	35.3763675390754	0	0	0	8.4535488712944	32.3299606062682	0	0	49.840122983362
"sample_804"	6.31735321519843e-10	6.08992849945128e-07	0	0	0	0	0	49.3077764064428	44.8157887300852	0	46.876434863472
"sample_90"	8.03168896019148e-10	7.74254815762459e-07	40.5181719342244	0	0	0	0	0	89.6291335572668	0	52.8526945085089
