"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS31"
"sample_351"	0.00135758343942177	1	0	0	29.1411310178304	86.8264176192233	0	891.318050060791	0	0	116.714401302155
"sample_802"	0.00440368791671909	1	0	0	0	356.16656256415	0	0	0	0	18.8334374358498
"sample_399"	0.0112380961372508	1	57.0309417186846	3.33270021138819e-21	4.5461923610222e-21	4.79704595497083e-23	2.70693792830792e-22	41.5699115185223	115.55731289296	4.84604567308313e-22	26.8418338698336
"sample_94"	0.0153316530038088	1	0	0	0	0	0	544.374059003539	256.65994751435	0	90.9659934821115
"sample_953"	0.0157751272443522	1	0	33.2498674251778	0	0	0	285.534493279087	40.3701901560167	25.6385307027011	71.2069184370172
"sample_435"	0.0183157093229538	1	0	55.7246691922606	0	0	0	358.106969534855	867.618962919202	0	150.549398353682
"sample_392"	0.0191244209680039	1	0	0	0	53.7782280588359	5.71909910692914	0	70.1303899606012	0	16.3722828736337
"sample_970"	0.0206552291175361	1	52.4960271453089	61.3940626303382	0	30.7527545285578	0	0	33.0083524623691	0	30.348803233426
"sample_772"	0.0227150971983599	1	2.74958217462332e-24	8.4981701817595e-29	35.2501062663228	1.07823786680856e-20	1.94189483838817e-24	2.21192422526413e-27	114.386984250181	0.0539876641321181	9.30892181936362
"sample_157"	0.0246553648448493	1	0	131.078078460164	0	85.3437785622753	0	0	0	47.7538251795465	29.8243177980145
"sample_98"	0.029200864765037	1	55.244377622163	42.8064857410743	0	0	0	195.686331687853	159.691723824588	0	50.571081124321
"sample_304"	0.0318122559685913	1	0	0	152.851140086003	0	0	207.957411903334	239.7272815545	0	56.4641664561635
"sample_471"	0.0334005465682629	1	2.32865744282212e-28	4.71310203347686e-38	4.31324993930073e-29	28.2441277754233	4.87271788145384e-30	2.35655101673843e-38	334.617483137453	2.79717503752349e-30	12.1383890871234
"sample_112"	0.0359792055374138	1	0	0	292.87564322145	532.949105710863	0	0	0	0	24.1752510676875
"sample_472"	0.0420153388433857	1	1.80407123038525e-22	8.17754982228492e-21	54.7255576635137	38.894752956661	3.80741571978725e-24	8.38775082521654e-22	107.459091685181	23.3084710150478	12.6121266795961
"sample_696"	0.0424233326605354	1	62.7919439382726	0	46.6837242202036	0	21.1141060108644	109.585449261311	53.2619495105029	0	29.5628270588453
"sample_46"	0.0445192434853036	1	0	56.9791529627249	0	0	0	316.433130837573	55.5151311725868	0	31.0725850271154
"sample_169"	0.0475085788713402	1	0	0	0	129.122680231833	6.59765770590345	2296.88108457626	0	0	189.398577485999
"sample_975"	0.0494370482432062	1	114.420132087262	0	0	166.397995625897	0	69.9537853582502	126.36396478399	0	38.8641221446018
"sample_152"	0.0495465408516861	1	559.255484019304	0	0	0	13.9927942747128	399.048803610556	663.455790737323	0	101.247127358104
"sample_253"	0.0536188397188302	1	107.878656546291	0	53.8293852470171	0	0	446.350075708433	158.33562912657	0	50.6062533716885
"sample_751"	0.0555098717954198	1	0	0	49.4280224267975	0	0	24.501678527234	94.505925991263	45.5780052689884	16.9863677857171
"sample_89"	0.0556627969527691	1	0	0	0	40.8943478230407	15.6989243215228	461.464259882542	91.6936514245429	81.315490595848	79.9333259525035
"sample_709"	0.0558393396744211	1	0	0	0	92.22893074935	0	0	181.779378004337	0	9.99169124631343
"sample_97"	0.0566498553993166	1	0	38.7240001065746	0	157.259358934088	0	792.051460549888	49.1652547079442	47.8759163957889	86.9240093057165
"sample_787"	0.0576207219808116	1	0	0	62.4415318564861	86.5807581173572	0	198.720494820437	83.8181033161749	0	36.4391118895449
"sample_798"	0.0606290569454753	1	271.607381551764	0	0	0	0	204.582728203628	105.809890244608	0	0
"sample_868"	0.0638241565605342	1	59.2914959074384	55.3148987131126	41.6021509926273	8.42293707159476e-24	3.47934124966347e-21	1.2131441506459e-23	100.728499015005	8.92723314017129e-25	18.0629553718165
"sample_491"	0.0663129511045301	1	124.100482282573	0	0	0	0	66.1339184380598	74.7336261023271	13.0319731770402	0
"sample_57"	0.0670497703695482	1	0	161.886330198508	0	68.2893525427502	0	129.101622978587	24.722694280155	0	0
"sample_819"	0.0676360631109329	1	0	0	25.8920118321825	151.874678638207	359.234376128408	102.851679488494	132.005256108276	0	49.1419978044332
"sample_989"	0.0701298171782652	1	0	0	194.544044269205	56.486047981315	105.144919091336	86.7941555232633	214.934744403929	10.9928737975947	27.1032149333569
"sample_835"	0.0716532626890953	1	25.7163443630192	0	0	0	0	0	64.3169340088525	0	13.9667216281282
"sample_954"	0.0729578260841912	1	0	0	38.5182868376183	0	216.998357103324	1714.15439909737	0	0	53.3289569616832
"sample_591"	0.0732257080295608	1	108.90565238389	0	59.5385073145925	0	0	367.339680229548	285.510066856995	24.7060932149742	0
"sample_216"	0.0768793252609289	1	78.2955465367739	42.4043855304401	0	0	0	122.200875159185	211.099192773601	0	0
"sample_154"	0.0786843789151213	1	0	0	56.8459705765249	171.367749324137	0	100.959912617724	190.670420797128	0	31.1559466844854
"sample_238"	0.0797629553020729	1	363.478232676562	0	0	279.169021094831	0	187.029510802549	85.3232354260579	0	0
"sample_497"	0.0801012080630594	1	95.1413303264372	0	0	49.9519069632569	0	180.065868702976	929.719055772763	39.1218382345669	0
"sample_164"	0.082568501843549	1	85.3721052025296	0	47.3287306755483	0	0	569.088089534289	82.3896726024998	70.9515014933724	77.8699004917614
"sample_332"	0.090597310601286	1	67.2376209827172	32.8038833563236	0	71.9584956609591	0	0	0	0	0
"sample_985"	0.0923263595369617	1	0	0	0	0	0	0	107.086025108205	16.7205776504534	8.19339724134202
"sample_171"	0.0944971054149416	1	0	0	72.302782977878	76.7549153318534	0	0	175.047169502557	0	21.8951321877116
"sample_753"	0.0949068768915517	1	138.625723392062	0	119.202181424801	0	15.30855127805	2461.25042694052	0	0	81.6131169645641
"sample_261"	0.096085890950566	1	123.609110278537	0	109.778509841776	0	0	131.694141159131	108.918238720555	0	0
"sample_962"	0.097657730286278	1	0	182.450732213699	0	87.4638663985452	0	0	324.861334467876	35.2240669198792	0
"sample_726"	0.0987420966216844	1	0	28.6747651698211	0	33.0016375866745	2.07986359739087	118.034643211963	90.2090904341504	0	0
"sample_971"	0.100289768816258	1	0	0	85.8648282039204	83.0015914703773	0	1129.25361762424	138.622724871908	412.564980246039	107.692257583511
"sample_764"	0.105056570849423	1	325.032551243573	0	0	0	8.88791691587952	0	316.079531840547	0	0
"sample_635"	0.109593485097339	1	0	102.062214383074	0	32.6405065691536	0	0	360.297279047773	0	0
"sample_231"	0.112329316439403	1	58.4053677370796	0	0	0	0	44.3603265212515	0	17.2343057416688	0
"sample_799"	0.114075730240793	1	0	0	78.9364991443402	0	98.6290764660387	57.2484702315595	94.1859541580616	0	0
"sample_820"	0.11453072682002	1	0	34.7076020995234	0	65.6210804589794	0	357.513045855026	58.6113385112365	26.5469330752347	0
"sample_650"	0.1151379994323	1	238.881152788576	0	0	34.9354383555784	0	132.17289404172	149.010514814126	0	0
"sample_139"	0.117230195120274	1	181.622024507035	0	0	194.185226806862	6.29318210517333	1249.67015401074	56.2294125701872	0	0
"sample_765"	0.12071972138901	1	2.19573060807554e-29	1.87600833912198e-29	9.49955254641159e-27	9.07544433547952e-27	1.19854320699125e-27	1240.3997670883	3.12574926368488e-30	9.83347576258696e-28	14.6002329117009
"sample_529"	0.12373417342438	1	60.5546160227061	0	0	0	0	0	332.019802038132	0	24.4255819391615
"sample_761"	0.128515051654422	1	75.5796104549771	0	0	0	0	134.133187448011	77.3603770917343	0	29.9268250052773
