"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS31"
"sample_608"	6.94484810955964e-05	0.0674344751438241	0	0	0	0	31.7687623423887	0	39.7779123056837	49.7452185382048	21.7081068137227
"sample_913"	0.000172288646781136	0.167292276024483	0	0	0	0	0	0	88.5949094618238	0	37.4050905381762
"sample_256"	0.000177370577987767	0.172226831226122	0	0	0	0	0	72.7689662487506	90.098864309454	0	39.1321694417954
"sample_503"	0.00035677351682684	0.346427084838861	0	0	0	0	0	42.4560576513159	0	0	21.5439423486841
"sample_893"	0.000756898597322044	0.734948537999705	0	0	0	30.5682188497466	46.2508539396211	0	34.0132346636283	0	20.167692547004
"sample_147"	0.00111407628687381	1	59.0732544040418	0	0	0	0	0	64.8565705260429	0	36.0701750699153
"sample_413"	0.00141770193036481	1	1.07526113653425e-25	0.352811257817352	2.39458796439833e-25	1.71440942401444e-24	4.47587200516849e-26	61.3476348288212	92.4422848433239	2.18234311969906e-26	25.8572690700375
"sample_949"	0.00167713933245452	1	0	0	0	0	0	285.197903685715	606.916720271352	0	112.885376042933
"sample_787"	0.00173302300001474	1	0	0	0	0	0	0	62.8628199983722	15.5729914762744	11.5641885253534
"sample_502"	0.00224449543640168	1	0	0	48.0269428840488	0	0	30.4794249545355	40.9872212567109	0	38.5064109047048
"sample_388"	0.00233023971013212	1	0	0	0	19.2871953195462	0	24.9364025844099	31.6366041035965	0	21.1397979924473
"sample_507"	0.00260039273510465	1	0	47.4489984637388	0	0	0	140.788799160796	19.8747324743065	9.08944928857504	47.7980206125833
"sample_303"	0.00261479027625506	1	0	0	0	0	0	199.384444625644	74.2609014603253	37.4709912841945	60.8836626298358
"sample_310"	0.00264187148247578	1	75.5301708692006	0	0	0	0	0	101.727014928154	0	34.7428142026458
"sample_470"	0.00286209872226059	1	60.6834933494191	0	0	0	0	0	68.3738855766045	25.9055742007329	31.0370468732435
"sample_3"	0.00326009088253314	1	66.4888371020457	0	33.7121827230388	0	0	0	0	0	29.7989801749155
"sample_785"	0.00359649703604088	1	0	0	0	0	177.264021888424	319.63033952295	231.154234151859	0	52.951404436767
