"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_274"	5.31837177960505e-09	5.19073085689453e-06	0	0	0	0	110.734614525046	0	60.2489594732831	12.8338231372978	41.1826028643731
"sample_236"	2.27239863780715e-05	0.0221786107049978	0	0	0	0	0	0	32.7546056094914	80.1730474612399	18.0723469292687
"sample_381"	6.70773313985544e-05	0.0654674754449891	6.50927144651263e-23	8.83226359650871e-24	1.23024043615232e-22	6.50172193152397e-24	22.9087313168018	196.212192255464	175.614498839343	64.8307075477733	59.4338700406181
"sample_774"	0.000107157811550913	0.104586024073691	1.21464315174049e-31	47.9166176645264	4.55630547846128e-24	0	8.30874659136819e-28	3.45578862539678e-29	1.2777321324772e-20	3.35225828056642e-30	30.0833823354736
"sample_769"	0.000108517172512243	0.105912760371949	116.562553400365	0	0	0	8.42308139438233	0	332.285088640109	0	50.7292765651436
"sample_81"	0.000177759576202982	0.173493346374111	0	0	0	0	0	77.1611248441742	57.8478898889285	0	26.9909852668973
"sample_309"	0.0002044468190986	0.199540095440234	0	0	0	0	0	206.345033751117	41.4555880347237	0	39.1993782141594
"sample_551"	0.000226125265433146	0.220698259062751	1.9328270990972e-26	2.33798380241425e-25	11.6859333455894	26.5073740286329	6.29519030760317e-27	143.182260771208	37.0494374219532	1.11556910149261e-27	33.5749944326168
"sample_213"	0.000257042319607565	0.250873303936983	1.47017795620325e-23	22.4767629926035	8.05338628162767e-25	5.47445850108269e-22	3.51512025498631e-25	19.9185168555135	112.871484435955	1.22193432724506e-24	37.7332357159284
"sample_156"	0.000341511405192603	0.333315131467981	7.2361214426346e-24	5.70354058953765e-24	2.16068405882946e-22	169.933080013345	8.16190888367176e-24	64.5217656458903	88.5326455492442	6.48680614249213e-27	48.0125087915199
"sample_252"	0.000451044517172559	0.440219448760417	0	0	0	0	0	23.9838973319587	0	202.749448402958	24.2666542650833
"sample_927"	0.000580765898947231	0.566827517372497	93.2210849728403	0	0	40.9054780760229	0	52.0887927737361	26.5217715508339	0	53.2628726265668
"sample_694"	0.000765585948101303	0.747211885346872	345.185902912088	0	42.8364914456352	0	0	0	119.697681700199	182.247414675575	118.032509266503
"sample_730"	0.000769638717850596	0.751167388622182	0	52.9371360688831	18.3434773899686	0	0	173.177897508686	0	25.0165540585707	33.5249349738916
"sample_231"	0.000811571114343681	0.792093407599433	1.49011589641522e-18	1.13069959440477e-19	8.21628443233903e-21	5.26918556853423e-20	3.14893226517897e-21	253.994268793003	64.6135402395455	0.0136612095760459	25.3785297578755
"sample_313"	0.000885073151405295	0.863831395771568	0	0	0	53.3607331622051	0	111.937180831081	37.7825667662389	0	36.919519240475
