"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_346"	3.92644117272454e-18	3.78116284933373e-15	0	0	0	0	0	69.3377658436559	35.4083900070782	17.9839957991691	32.2698483500969
"sample_740"	1.1671400631422e-17	1.12395588080594e-14	0.115109541260585	8.3372215800709e-23	1.8601615544489e-22	1.64174830434896e-22	2.07789290378025e-23	83.9449871253612	41.4432501494741	0.358097192915917	43.1385559909882
"sample_991"	4.06096879925252e-17	3.91071295368017e-14	184.931884352627	0	0	0	0	0	78.3834853273541	6.35266496902514	52.3319653509937
"sample_329"	2.41486129041144e-16	2.32551142266622e-13	0	0	0	0	5.1811302366188	63.7825341999441	60.6302402402885	0	62.4060953231486
"sample_937"	2.67019382968564e-16	2.57139665798727e-13	7.45107033923148e-21	0.370849066288413	1.61568746528944e-22	2.7715392659867e-22	30.3407285872954	344.815701104059	177.911452830022	103.20671909791	43.3545493144248
"sample_523"	3.36320773978115e-16	3.23876905340924e-13	220.688611966906	30.9745996587055	0	0	33.1368385786355	0	99.6571313918395	0	52.5428184039133
"sample_692"	3.76739598228669e-16	3.62800233094208e-13	0	0	0	0	0	0	27.6932736438472	17.5206232368715	35.7861031192814
"sample_177"	1.3906644114048e-15	1.33920982818283e-12	49.7814871991622	0	0	0	0	0	112.270729058822	0	43.9477837420159
"sample_53"	2.10880841224171e-15	2.03078250098876e-12	119.590282578861	0	0	0	0	0	72.9289199131392	13.0659958595329	38.4148016484671
"sample_514"	2.24146972975197e-15	2.15853534975115e-12	52.7954435924749	0	0	0	0	0	238.955600839895	0	43.2489555676299
"sample_172"	4.14769391490099e-15	3.99422924004965e-12	236.68442846977	0	0	0	35.2459649343172	0	57.2818944682591	4.97857609482196	37.8091360328319
"sample_785"	5.74305446685946e-15	5.53056145158566e-12	109.411400933284	0	0	0	0	0	33.6070225195389	0	34.9815765471767
"sample_662"	6.24884249063055e-15	6.01763531847722e-12	0	0	0	0	6.59557941740023	0	124.894396971174	131.799324669833	39.7106989415927
"sample_664"	8.14339651861436e-15	7.84209084742563e-12	0	7.3207126430572	0	0	0	50.4841345300516	145.766913233751	0	46.4282395931406
"sample_109"	1.23202136703508e-14	1.18643657645478e-11	0	106.843322547869	0	0	0	205.449159721379	32.3655272100155	0	38.3419905207357
"sample_779"	3.54955458994596e-14	3.41822107011796e-11	0	0	0	0	11.7760495242278	31.7457139935216	129.707922139144	0	32.7703143431063
"sample_971"	5.53366903670214e-14	5.32892328234416e-11	90.8944767328651	0	12.5929425729814	0	2.71959071436552	0	24.9385345258404	0	31.8544554539476
"sample_521"	6.78318496553154e-14	6.53220712180688e-11	0	0	0	0	0	0	48.1383623302934	26.3257875949346	39.535850074772
"sample_369"	1.2130577413828e-13	1.16817460495163e-10	0	0	0	0	0	88.6311422580659	278.895159567898	0	45.4736981740366
"sample_394"	1.92389401876471e-13	1.85270994007041e-10	133.377145768869	0	0	0	0	53.8418260568151	20.5158274880379	0	44.2652006862778
"sample_747"	2.64588139290383e-13	2.54798378136639e-10	5.79564956020614e-23	35.8409919421066	18.9267362259085	1.04229779989148e-21	6.45208509201584e-22	6.76783010793436e-22	93.0930372446906	4.95485964398988e-23	36.1392345872944
"sample_294"	3.17990178388122e-13	3.06224541787761e-10	0	66.7104614296384	0	0	14.179527497405	205.752972769181	80.9302854576952	0	36.4267528460807
