"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS31"
"sample_795"	2.54125028602876e-11	2.47263652830598e-08	3.401505033671e-30	3.52605285975105e-30	9.98281279828802e-29	1.6005719515564e-33	1.15375131774554e-27	8.22855115334244e-30	137.419108981438	4.07494034881972e-25	47.5808910185625
"sample_548"	1.80116428246491e-08	1.75253284683836e-05	5.45185710412489e-23	55.5624123645028	1.49388419570486e-23	0.142175765389956	3.20612289996072e-22	18.4173580260952	5.55056181878625e-23	7.18877195740879	46.6892818866032
"sample_445"	1.83812547489274e-08	1.78849608707063e-05	0	0	0	0	0	0	9.23278920036761	0	24.7672107996324
"sample_546"	3.77221298622875e-08	3.67036323560057e-05	0	0	0	25.3388919235071	0	0	86.5204850372399	0	46.140623039253
"sample_902"	1.01293685778242e-07	9.85587562622296e-05	0	0	264.408017624029	0	17.1764137004623	0	51.2526946458826	0	46.1628740296264
"sample_416"	1.06087379738221e-07	0.00010322302048529	3.40076646780168e-23	1.14423061670857e-22	1.08678814013673e-21	43.0467954678902	9.58667741728876e-22	4.91472242839649e-23	52.6136247759407	14.6951623837351	56.644417372434
"sample_496"	1.03966987369031e-06	0.00101159878710067	0	0	0	42.4436372914244	0	23.0790936899862	95.8503783525481	0	54.6268906660413
"sample_885"	1.18177349727073e-06	0.00114986561284442	0	0	63.2273370421716	259.439258002228	0	0	0	0	45.3334049556007
"sample_197"	4.7813332789769e-06	0.00465223728044452	0	0	0	28.1595362883122	0	36.3891318531245	92.2845527764019	0	63.1667790821614
"sample_192"	9.45870957532225e-06	0.00920332441678855	0	0	0	124.846422611579	0	0	69.7416235139111	15.717805977266	44.6941478972442
"sample_797"	1.23640375751474e-05	0.0120302085606184	0	0	17.9437406584863	0	0	125.694285920899	34.9664750226811	0	64.3954983979332
"sample_300"	1.67756567950245e-05	0.0163227140615588	0	0	0	0	0	67.3417209968473	0	13.5591456237148	36.0991333794378
"sample_969"	6.02259783966929e-05	0.0585998769799822	0	0	62.5605320721942	0	14.2233765851891	0	70.5710412871555	24.1507076205773	36.4943424348839
"sample_199"	6.67338005302321e-05	0.0649319879159158	0	160.985159479966	0	0	0	53.1733192586977	89.2561910549781	0	71.5853302063585
"sample_123"	8.21908110054666e-05	0.079971659108319	0	16.5682968925202	0	48.2994619859813	0	31.9019507452344	129.06976841578	0	44.160521960484
"sample_815"	9.76053476848324e-05	0.0949700032973419	0	0	0	0	0	0	56.4077052113158	0	39.5922947886842
"sample_625"	0.000127639670483384	0.124193399380333	0	0	0	103.376653002355	8.90531469470685	27.7620097121731	73.1455805087213	0	42.8104420820438
"sample_164"	0.000168347202603798	0.163801828133495	72.7799518235941	1.03740484711672e-22	8.64029975616773e-23	1.74833269103288e-25	2.77221273818685e-24	7.63697743620455e-24	80.2142441704485	5.80753967258741e-23	42.0058040059574
"sample_317"	0.00018420657848206	0.179233000863045	0	0	159.426690504731	0	0	0	29.8704294780705	0	24.7028800171987
"sample_962"	0.000252913243152288	0.246084585587177	0	46.7361954944343	0	0	590.963117638388	150.79784343809	0	0	60.5028434290877
"sample_149"	0.000255162853745656	0.248273456694523	72.8578236703318	0	0	0	0	42.0917083324641	69.6278810039056	0	44.4225869932985
"sample_598"	0.000260955509534117	0.253909710776696	0	0	33.3347330409886	0	0	207.981712636649	142.295494796277	0	64.388059526085
"sample_308"	0.000270295306798756	0.262997333515189	0	25.8285430046939	131.256980590259	0	0	0	26.7395373408218	0	25.1749390642252
"sample_819"	0.000275577398594479	0.268136808832428	0	71.7769100192535	19.1805058976561	94.6056278001307	0	0	0	21.7366433967451	44.7003128862146
"sample_778"	0.000296331544828143	0.288330593117783	67.2795879792138	0	180.488289245776	0	0	0	34.2173670239304	0	42.0147557510798
"sample_339"	0.00030601495563298	0.297752551830889	0	0	0	0	0	132.898503119404	54.9791595805823	29.2197440196455	56.9025932803682
"sample_334"	0.000310449111687656	0.302066985672089	69.1490458327376	52.4616122470338	1.34821896329652e-21	163.523381238702	3.44149173732914e-22	72.9430020981223	86.121416535999	20.8944417123508	89.9071003350542
"sample_575"	0.00031705725587118	0.308496709962658	115.489394108206	1.80022495676006e-22	93.9220131913499	0	5.55509454666768e-27	2.03820303059036e-23	58.5945552181572	1.92516605652008e-23	55.9940374822867
"sample_189"	0.000379939050331521	0.369680695972569	0	0	11.664974962332	89.8873018657441	0	0	130.696997934484	0	60.7507252374402
"sample_111"	0.000385219778841328	0.374818844812612	0	0	0	28.3778269987981	0	0	127.436528683728	0	27.1856443174741
"sample_967"	0.000404686898922616	0.393760352651705	40.4500139788588	0	0	128.536190694413	0	0	33.1417760813847	26.2306774725608	39.6413417727824
"sample_29"	0.000410758428932267	0.399667951351095	37.7468904896756	0	0	0	0	34.996468304333	99.7489361032536	0	49.5077051027378
"sample_587"	0.000437356198313781	0.425547580959309	11.4495832030187	0	37.6496034128309	59.5539285489312	0	0	0	0	30.3468848352193
"sample_626"	0.000478572037381302	0.465650592372007	0	0	0	0	20.5282256436266	70.9779874274034	0	0	41.4937869289699
"sample_490"	0.000541919592657495	0.527287763655743	86.5259784931024	0	0	88.6039728587745	0	0	110.500040503888	0	50.3700081442347
"sample_824"	0.000562007282216644	0.546833085596795	1.39803582569117e-22	1.48943808187328e-22	102.647211451412	46.681723118904	2.07320979575691e-22	19.1378239568657	102.893194625216	8.92731573027057e-23	25.6400468476022
"sample_847"	0.000587332142014726	0.571474174180329	0	0	136.852915534138	51.7960118956479	0	0	650.330646844946	19.6027271235727	57.4176986016961
"sample_455"	0.000609542811313279	0.59308515540782	102.802598143582	0	0	107.036212012567	5.50348010570706	0	38.3649325594926	158.179389336693	47.1133878419585
"sample_926"	0.000625762936529838	0.608867337243532	0	0	0	59.1781902095021	0	129.258425314966	66.7060463074126	0	40.8573381681188
"sample_309"	0.00063244679506517	0.61537073159841	3.06651893852179e-29	37.8289176434987	50.4562205412764	49.9998742431175	31.048880060764	5.10666377220011e-21	177.424925168625	6.53547245660731e-21	32.2411823427187
"sample_230"	0.000694700315523054	0.675943407003931	66.0602484208505	0	0	69.3298632657115	11.0551612332556	0	80.9667060067693	0	48.588021073413
"sample_449"	0.000741565058472909	0.72154280189414	0	0	0	48.6558280300038	0	18.7267618916472	0	0	23.617410078349
"sample_761"	0.000742794890843306	0.722739428790537	0	0	0	101.558758843036	0	0	151.708092496589	6.19567629674888	45.5374723636255
"sample_368"	0.000746550452474903	0.72639359025808	183.445253142542	186.257117047001	1.60248502672521e-22	52.594112417021	3.67724056973966e-23	1.58341620996009e-25	110.958148309781	2.09234892980824e-23	87.7453690836548
"sample_738"	0.000746633548302216	0.726474442498056	60.7248677463214	4.70796192750105e-24	12.2233304015967	1.42760626402761e-22	3.04724765438081e-23	1.13908730726071e-24	97.8521046039012	1.41220491971298e-22	33.1996972481808
"sample_78"	0.000758298991527948	0.737824918756694	0	0	0	0	0	0	141.046603061901	0	47.9533969380993
"sample_850"	0.0007707940172401	0.749982578774617	0	0	68.6615134482341	0	0	167.560649188442	41.6822568137794	0	75.0955805495444
"sample_10"	0.000834882908043457	0.812341069526284	0	9.13535661590858e-23	0.371246211915553	55.9375265353854	1.37106825624462e-27	53.6819461735875	77.3427168383749	8.62200345329916e-23	31.6665642407366
"sample_267"	0.000854011420243165	0.830953111896599	0	0	0	59.6841683047541	0	0	306.055518934265	0	50.2603127609809
"sample_168"	0.000873558163756096	0.849972093334681	7.15446278189022e-24	205.139987168224	32.6380161884204	5.00546162364887e-23	2.59982846004567e-23	7.81403989885997e-24	64.1071095526157	0.447527726436007	31.667359364304
"sample_945"	0.000878543763932498	0.85482308230632	45.9721843548859	0	0	0	0	0	132.942163942598	0	39.0856517025159
"sample_837"	0.000896457783710185	0.87225342355001	106.101155738319	0	0	66.9091994130554	0	55.3669889551001	132.961025618406	0	65.6616302751195
"sample_54"	0.000908979603435357	0.884437154142602	0	0	80.1037781102756	56.2041135200661	0	0	38.4972383401456	27.237105338699	23.9577646908137
"sample_602"	0.00103633816252616	1	0	0	0	58.6525924671329	0	111.248094089208	119.888560386747	0	51.2107530569124
"sample_392"	0.00105972731152314	1	0	0	0	0	0	156.14427884456	82.8091513383258	0	45.0465698171146
"sample_658"	0.00105978886187097	1	0	0	0	0	0	53.9150598883606	114.863008526273	0	30.2219315853668
"sample_922"	0.00113944409923619	1	0	17.1781414480485	0	42.889970534767	0	247.588831370007	220.321236068226	0	63.0218205789516
"sample_660"	0.00118760058234962	1	0	0	0	0	0	0	254.33811770054	0	25.6618822994597
"sample_929"	0.00130517612887417	1	150.53709855237	0	0	0	0	0	91.8296832072887	0	43.6332182403412
"sample_153"	0.00131277599352212	1	63.6959318234232	0	59.2027526153579	0	0	0	60.5639661419757	10.1630959256087	50.3742534936345
"sample_366"	0.0013627619550517	1	5.99842649351519e-23	1.14519179579745e-22	9.83535458535033e-24	70.3763392807648	5.46177620872979e-22	4.14332022743438e-23	273.78986821357	1.34518755793233e-23	28.8337925056655
"sample_932"	0.00139309127648216	1	0	0	0	0	0	135.432825629573	32.1080435469118	0	31.4591308235147
"sample_566"	0.00143743487753377	1	105.457023068354	0	0	39.6628838067996	0	0	43.6291754902798	46.0850056098545	42.1659120247123
"sample_582"	0.00147306585406114	1	0	0	66.6194989798311	49.0037394514868	0	0	83.7943449630409	0	35.5824166056412
"sample_121"	0.00147825095358982	1	21.9911884051362	0	0	0	0	0	67.5539538044259	0	28.454857790438
"sample_676"	0.00148882623885884	1	7.56515298056427e-24	1.4155135238841e-22	107.164976379636	40.6563827927283	503.817719362889	1.04190743970097e-21	222.099597228609	7.489023613409e-22	30.2613242361373
"sample_421"	0.00149908701305937	1	65.3702472399548	54.8268462051553	0	0	0	0	44.4556990802628	0	55.3472074746272
"sample_807"	0.00161438455085647	1	102.707652831902	32.6413913462871	73.513513645273	0	0	0	72.7008781339183	0	56.4365640426198
"sample_624"	0.00161626937036479	1	0	0	44.4256631737633	0	0	239.448156716603	92.5626090442796	0	50.5635710653546
"sample_770"	0.0016505025427165	1	0	82.3534526947153	0	0	2.86507052243	34.5740613987637	40.5130178407859	0	47.6943975433051
"sample_112"	0.00167478449622484	1	37.0045236114898	1.1413632580945e-24	7.05538944219947e-25	43.3133848001876	2.29785798397504	43.2633294009237	1.24776816013496e-25	1.68914511991709e-23	32.1209042034239
"sample_864"	0.00167918977514403	1	0	0	0	0	6.96894556942226	28.728651087127	212.298697727323	0	38.0037056161282
"sample_403"	0.00179088919778026	1	64.5813381419634	3.09696258336008e-22	175.548153053424	151.345734018667	1.83298121618817e-21	165.361454125801	84.1717454432538	0.0557246050861617	64.9358506118044
"sample_623"	0.00180907827024222	1	112.498792432845	0	28.5233142313721	0	0	169.663068809374	101.910866005823	20.6371601495522	81.7667983710331
"sample_710"	0.00190256647254894	1	0	83.2781923806341	0	0	9.22673158227648	33.5684396220178	147.78083652315	0	39.1457998919215
"sample_579"	0.00206232980938275	1	0	0	0	0	0	53.2196276447267	387.719398129173	0	30.0609742260999
"sample_424"	0.00207604378225686	1	0	0	65.4409170552506	0	0	0	142.432112037424	0	28.1269709073253
"sample_74"	0.00222038708040779	1	39.1626799901155	2.71608813125674e-24	48.4191829420227	103.39860598608	7.43430069169083e-25	2.68458804279907e-24	82.5045178445222	28.4097296835988	46.1052835536604
"sample_232"	0.00227624254521801	1	0	0	35.9510979704174	0	0	44.377679209129	341.610393120161	44.7357747340387	42.3250549662537
"sample_941"	0.00228429592073925	1	0	0	0	0	0	161.744661606081	171.452721757229	0	62.8026166366905
"sample_176"	0.00232055857489378	1	0	0	0	0	0	95.9126356107075	162.538106626917	0	45.5492577623754
"sample_741"	0.00235628424167314	1	0	0	77.7512872215016	81.80487879307	55.0053142506582	0	366.266813719384	0	70.1717060153864
