"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_62"	5.41821594195993e-19	5.2069055202235e-16	0	0	0	0	0	0	66.2327373402403	0	77.7672626597597
"sample_889"	1.46570057768022e-17	1.40853825515069e-14	0	0	0	18.7078568983057	0	0	37.8423731537679	0	85.4497699479265
"sample_480"	6.14535709477957e-17	5.90568816808317e-14	0	0	0	0	0	38.7787965678488	201.884918977791	0	88.3362844543597
"sample_642"	2.13584305231078e-16	2.05254517327066e-13	0	0	0	0	0	0	22.5808991485646	0	79.4191008514355
"sample_676"	2.15990763445506e-16	2.07567123671131e-13	0	0	0	0	0	0	33.0039839874695	52.8011017765052	75.1949142360253
"sample_76"	8.81728892060246e-16	8.47341465269896e-13	11.8471512633931	0	23.041395714471	0	0	0	0	0	69.1114530221359
"sample_474"	1.8828377507446e-15	1.80940707846556e-12	57.70236731582	0	67.9147431374968	0	11.0398395145651	72.0627516767039	79.8093880052692	0	126.470910350145
"sample_224"	2.09983278256787e-15	2.01793930404773e-12	0	0	23.5110692746807	0	0	199.156723754922	84.868388433344	31.9282674106984	100.535551126354
"sample_992"	2.23099260494293e-15	2.14398389335016e-12	0	0	28.1383543412094	47.4867481070921	0	178.093100056906	0	0	112.281797494792
"sample_488"	2.4169158929867e-15	2.32265617316022e-12	0	13.8706283082953	0	0	0	0	75.6523298894872	0	68.4770418022174
"sample_358"	3.54499506081427e-15	3.40674025344252e-12	52.501737186501	4.26905483836944e-22	2.5293475741261e-23	1.13646311837908e-23	4.8385098612529e-24	4.46199919270573e-23	75.0578728053934	0.379513598442445	74.0608764096631
"sample_465"	3.74209159785266e-15	3.5961500255364e-12	0	0	0	0	0	0	55.1599001893014	0	76.8400998106986
"sample_119"	5.6904800408035e-15	5.46855131921216e-12	0	27.077672345159	0	0	8.7831499332099	39.0498189352515	33.1625391735257	0	80.9268196128539
"sample_810"	8.23669391631524e-15	7.91546285357894e-12	66.0283110852831	0	0	0	0	0	65.0295993988931	0	99.9420895158238
"sample_860"	9.01940928818558e-15	8.66765232594635e-12	0	0	0	0	0	92.3175929298081	38.4418669996202	0	104.240540070572
"sample_189"	3.48736986150473e-14	3.35136243690605e-11	0	0	41.5039314670836	0	0	60.8888380717739	71.4370151209496	0	90.1702153401929
"sample_463"	5.56547554626278e-14	5.34842199995853e-11	0	0	0	0	0	0	234.351708722814	17.2312807552382	100.417010521947
"sample_444"	5.71826039720346e-14	5.49524824171252e-11	0	0	0	0	0	0	188.056267894185	24.6381081232015	89.3056239826138
"sample_425"	7.9662263009709e-14	7.65554347523303e-11	70.7195884664786	0	0	0	6.10263765170245	0	121.891567139711	0	101.286206742108
"sample_741"	9.82756638718395e-14	9.44429129808377e-11	0	0	0	0	0	0	124.743802202061	0	85.2561977979393
"sample_71"	1.93982421889173e-13	1.86417107435496e-10	99.2367136760505	0	0	0	0	0	123.530541198524	40.8376851264588	135.395059998967
"sample_859"	3.10881533182263e-13	2.98757153388155e-10	0	0	45.4871490865375	0	0	136.123896593483	97.0688183598699	0	85.32013596011
"sample_916"	3.34330101510465e-13	3.21291227551557e-10	74.1589839584083	7.215789748036e-22	1.35518004941695e-23	9.54128694113726e-23	20.3958747817801	9.91436874005339e-25	27.6169249364117	3.09698188056456e-22	72.8282163234
"sample_135"	3.52374743365182e-13	3.3863212837394e-10	0	0	0	0	0	0	149.192717253256	0	72.8072827467441
