"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_821"	3.13071950759249e-07	0.000304932080039508	0.043258198730792	85.3831279278229	3.40625398396147e-23	2.82514498387018e-23	2.70227030964042e-24	3.85634854412618e-23	5.19108397656581e-24	169.991713719236	36.58190015421
"sample_171"	3.00873260872465e-05	0.0293050556089781	0	0	0	0	0	39.9656552260726	0	0	18.0343447739274
"sample_895"	0.000129497752606507	0.126130811038738	1.21120091143973e-23	54.2429780974415	87.4300254095519	2.35963681788119e-27	6.32617856501644e-29	1.6347783887687e-30	46.2596445497426	4.71307862193081e-29	24.0673519432641
"sample_543"	0.000402160386296097	0.391704216252399	131.54675435894	6.97039960934316e-24	47.4790084567579	3.11658608950042e-24	2.29542040351024e-25	1.03280624679559e-23	1.48616242458758e-25	31.5197437630422	31.4544934212596
"sample_46"	0.000493814101059129	0.480974934431592	0	0	78.684014614219	34.1873510996066	0	127.506527852241	0	0	43.6221064339334
"sample_592"	0.000589203128841592	0.573883847491711	63.0855293491307	101.753771804887	29.5212945016548	0	0	0	94.0242940979455	0	43.6151102463821
"sample_380"	0.000704376157354423	0.686062377263208	121.432641203281	30.7899613764293	29.1173252677079	0	0	0	76.9577677811166	0	37.7023043714653
"sample_679"	0.000729908558018633	0.710930935510148	0	0	12.6518918717186	0	23.884994616285	58.988910515285	115.577873739955	0	26.8963292567559
"sample_849"	0.000948692152354957	0.924026156393728	0	0	197.419400354757	0	11.2840865441398	139.090864586465	122.493359721934	0	35.7122887927043
"sample_35"	0.00115003039193822	1	3.89070162640327e-40	5.93673954224132e-45	4.86855497610792e-29	5.50946773029207e-31	4.47646117372989e-29	8.79786657796104e-29	247.357323010782	0	17.6426769892178
"sample_688"	0.00131705567657379	1	0	0	0	0	0	788.929256380872	427.300456570311	0	50.7702870488174
"sample_234"	0.00229781532849575	1	27.2131411207351	0	131.358489502893	0	0	0	248.64607858392	0	26.7822907924526
"sample_788"	0.00246884955846766	1	0	0	156.239793443102	0	0	0	0	0	15.760206556898
"sample_24"	0.00259179132644547	1	172.543642501474	137.120611552467	0	0	0	0	62.6520565914884	0	43.6836893545709
"sample_621"	0.00262272597753385	1	0	0	42.5669228994227	0	0	67.7697935433855	86.7589968418857	0	19.904286715306
"sample_240"	0.00264858473296914	1	92.6693651526354	1.4976071841187e-22	1.88925060938005e-24	49.8486352629463	1.37574012840102e-22	76.7131816416065	44.7757587082696	2.77002449310516e-22	30.9930592345421
"sample_245"	0.00317818824218542	1	5.59935461691547e-21	7.60702714411878e-27	1.11414310412054e-21	67.0163909495813	7.07800929065832e-26	2.9851109572744e-25	45.5062972458548	19.0283648270579	17.448946977506
"sample_703"	0.00343136677962268	1	4.83314422256581e-21	7.14739987244499e-23	1.2664068036424e-23	1.4455419793208e-23	2.00713614073146e-24	126.580448607733	243.866705190203	16.2216941933043	26.331152008759
"sample_335"	0.00378469315033743	1	0	0	57.3218561176918	0	0	251.05422161579	67.0586479673927	14.3069594218089	33.2583148773169
"sample_493"	0.00425193518704399	1	38.3473340073241	0	0	0	6.41696630592217	0	124.019060872236	0	21.2166388145179
"sample_559"	0.00426660172900757	1	0	0	0	0	0	86.2601878096951	697.56971814727	0	36.1700940430347
"sample_175"	0.00496566919012128	1	82.4520812449563	0	0	0	0	197.111084299345	260.137649749442	86.3187177242598	50.9804669819963
"sample_687"	0.00514762339638267	1	0	0	0	62.0099929824716	0	140.766541745033	102.942543005982	0	28.2809222665136
"sample_858"	0.00544124342300582	1	7.99772754987112e-24	0	1.16450747751422e-27	52.7144326205903	9.58521199042691e-28	259.006834263763	113.976767546799	3.31270295253786e-29	26.3019655688475
"sample_94"	0.0056113532489787	1	1.56992483125713e-23	7.30223490207322e-28	34.190068843895	5.54247676303619e-30	1.48256067342604e-23	91.1352144988496	63.0848898361745	1.64167932257024e-24	15.5898268210809
"sample_530"	0.00573220383573727	1	0	30.9052790211163	77.4277530502863	0	0	789.332442726239	104.320996353335	0	42.013528849023
"sample_361"	0.00573594585505997	1	0	0	25.8337997277812	82.1772880882542	0	97.9974993883769	122.155623870254	0	56.8357889253341
"sample_259"	0.00579365080381065	1	0	111.650576772291	0	0	0	386.030205901755	59.332880560035	0	34.9863367659186
"sample_258"	0.00668536345173988	1	43.3475845335379	365.913094445314	135.697732915207	0	0	0	333.54916961478	0	45.4924184911606
"sample_265"	0.0073176344258237	1	0	135.527479626361	42.7982397949303	48.6921895134261	0	107.59648646853	0	0	28.385604596752
"sample_89"	0.007697153969096	1	0	0	24.4039943165821	39.2058184657303	0	0	62.65626325037	0	19.7339239673176
"sample_853"	0.00779284010844484	1	0	0	75.7504490175388	0	3.01086990837709	43.0453658321981	81.1654148267113	0	17.0279004151747
"sample_314"	0.00801460168146706	1	0	0	69.6911349497648	73.9394131387911	0	0	0	0	14.3694519114441
"sample_105"	0.00812777978309143	1	34.0252993698966	0	0	0	0	58.8118179833323	0	0	22.1628826467712
"sample_813"	0.00874883380150435	1	134.116891061408	0	29.9480643647031	0	0	0	146.084712620353	14.7689323969348	29.0813995566012
"sample_34"	0.00902769021278754	1	7.54387471995872	0	0	0	0	0	78.9498520802471	0	16.5062731997941
