"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_915"	0.000687408322721283	0.668160889685087	46.5636483291984	0	21.2238864255342	0	0	0	156.725599577152	28.9079766564924	32.5788890116227
"sample_280"	0.00181173177665615	1	0	0	87.5113193738275	160.6866050502	0	1657.95043153246	80.5227773028247	0	120.328866740687
"sample_401"	0.00627421557207224	1	0	0	0	0	0	0	95.001119997674	0	12.998880002326
"sample_156"	0.00947492903175672	1	0	17.7171678310698	37.8379162482615	73.506789954507	0	131.277694221423	106.800273888693	0	45.8601578560456
"sample_992"	0.00974388057742293	1	0	0	0	0	0	185.933559170809	279.597869414415	0	30.4685714147765
"sample_341"	0.0118742921222519	1	0	0	0	0	0	188.534745266332	142.509436694724	0	41.9558180389435
"sample_536"	0.0124630659967663	1	262.579233683287	0	0	45.6601690715171	3.77857232286702	71.2269623735246	318.992099006541	15.8853492306725	48.8776143115912
"sample_285"	0.0128121176454991	1	0	86.2359215563019	0	78.1998895345191	0	205.301940689637	0	8.86997865515885	43.3922695643836
"sample_778"	0.0129109310180046	1	79.8682985062909	5.70709303271051e-28	143.962862782063	5.55379904816606e-27	5.99280854211518e-21	0.412417007272918	134.292100404265	1.18988004774472e-20	27.4643213001088
"sample_674"	0.0179233549022579	1	226.115803346973	269.620428883287	0	33.2807711286953	0	0	120.963204935847	0	61.019791705198
"sample_552"	0.0196226527534957	1	49.4080873320379	61.6170061795353	125.028327326615	0	0	0	238.679749344636	0	43.2668298171758
"sample_976"	0.0251763344453978	1	89.1714007556128	0	0	0	0	318.325618120719	38.0815277800619	0	31.421453343606
"sample_806"	0.0253273930170987	1	0	0	0	0	3.81597833430215	33.5014179189033	116.816391013101	0	15.8662127336935
"sample_400"	0.0262907629766462	1	0	0	0	0	0	0	37.7592707001388	0	11.2407292998612
"sample_135"	0.0264976832901298	1	0	0	0	0	0	0	257.0033594465	18.7273318643686	22.2693086891313
"sample_157"	0.0265906034716324	1	0	0	0	0	0	715.288950626288	52.7863672808885	0	21.9246820928237
"sample_132"	0.0275950780888297	1	0	58.0849692766116	0	0	0	59.0307121822091	167.808716395755	51.6839828026195	25.3916193428043
"sample_140"	0.0294588425836699	1	0	93.8900015056308	0	0	8.77472206473053	395.566466951348	52.2394370186997	59.2776151929015	33.2517572666897
"sample_11"	0.0311271584380897	1	26.4922294880223	4.3429348108118e-23	146.985304177013	5.4969424485224e-23	9.11645179864897e-25	4.66359023568871e-25	64.2757282079401	5.53272145030242e-23	13.246738127025
"sample_259"	0.0315353225095364	1	125.8670434891	0	0	0	0	1056.82044388546	141.63059443121	0	58.6819181942282
"sample_56"	0.0322151709870569	1	178.536836598652	0	0	0	0	0	55.6779802430644	0	24.7851831582838
"sample_713"	0.0326747026115757	1	104.268765975731	0	0	15.9246206422743	0	0	61.340810696445	0	27.4658026855495
"sample_454"	0.0378267361533426	1	190.224376236025	0	159.326909289584	0	0	1143.82125144122	0	0	51.6274630331705
