"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS31"
"sample_707"	1.40324643187658e-10	1.36114903892028e-07	2.26844464569686e-44	3.98106064170219e-29	1.9146859434472e-28	0	6.53862019724706e-30	6.45592754951754e-29	79.0641534964333	12.2325745079473	48.7032719956194
"sample_90"	9.32150973217785e-10	9.04186444021252e-07	0	0	0	0	0	35.2462392200346	40.4531779472734	0	68.300582832692
"sample_829"	8.35744006194798e-08	8.10671686008954e-05	0	0	103.836828706843	0	37.3292368307411	0	50.8606149802112	0	40.9733194822047
"sample_835"	1.87430836798275e-07	0.000181807911694326	0	0	0	0	0	53.9554186664003	98.8868618939323	0	57.1577194396674
"sample_147"	2.5519939152973e-07	0.000247543409783838	0	0	0	0	0	0	136.007718067009	0	34.9922819329911
"sample_629"	3.02530799429374e-07	0.000293454875446493	0	0	27.779640988914	58.9477706257012	14.0904923034984	0	91.2119723976197	0	59.9701236842666
"sample_343"	6.82359120870676e-07	0.000661888347244556	0	0	0	0	0	0	112.431404145072	0	39.5685958549279
"sample_539"	2.23152566416959e-06	0.0021645798942445	0	0	0	35.864899449902	0	0	163.877494920337	0	42.2576056297615
"sample_251"	3.92282744825684e-06	0.00380514262480913	0	0	0	63.1019487025802	0	0	24.4736404767027	0	42.4244108207171
"sample_907"	4.62123170608256e-06	0.00448259475490008	0	0	0	69.3308235359532	0	0	56.0693818108459	0	33.5997946532009
"sample_859"	7.93930494011567e-06	0.0077011257919122	0	0	0	0	0	0	430.064375508844	11.7620592162289	51.1735652749266
"sample_857"	8.87511835794861e-06	0.00860886480721015	7.98377929141867e-24	1.85025674120878e-23	108.021455826915	79.0253089255198	1.09824819472788e-22	50.1632263744426	39.0591605441485	10.9112855868903	58.8195627420842
"sample_437"	9.17325537632683e-06	0.00889805771503703	2.87319606352839e-23	2.16142178639615e-19	5.53944629574041e-23	73.1403343352478	1.5559121838775e-22	1.02057730188828e-23	74.4594077939424	8.2110837733109e-23	35.4002578708098
"sample_361"	1.14142881766378e-05	0.0110718595313386	0	0	0	111.633168674309	14.0229970896985	0	0	0	37.3438342359927
"sample_509"	1.36196085246297e-05	0.0132110202688908	2.11857865340727e-22	50.765886986365	2.59246695928729e-22	3.3438515752571e-22	1.8480116113557e-24	7.89645982398014e-23	133.288769478386	47.9900855785958	33.9552579566531
"sample_207"	2.66192151785168e-05	0.0258206387231613	0	12.9305298570044	0	0	0	55.6874886595426	20.7901229013989	0	51.5918585820541
"sample_507"	2.67264085734909e-05	0.0259246163162861	58.6911967922757	0	0	0	0	0	0	0	48.3088032077243
"sample_586"	2.6979806820468e-05	0.026170412615854	0	11.1262165015942	0	0	0	46.5774754424836	157.285635614231	0	38.0106724416912
"sample_784"	3.55697786719799e-05	0.0345026853118205	76.144583495472	1.7238778670104e-25	8.02689209209789e-29	90.5150423608711	7.66739416712863	2.41142843029857e-22	162.457770677655	7.22269785087187e-23	74.2152092988733
"sample_719"	4.25446281585524e-05	0.0412682893137958	0	35.8581294214266	0	46.1613600975905	0	0	169.667851728053	0	52.3126587529298
"sample_430"	4.87211258897917e-05	0.0472594921130979	0	0	53.9993990136854	125.606306872601	0	0	121.994982983936	0	36.3993111297772
"sample_409"	4.89137363275956e-05	0.0474463242377678	0	49.8050333568681	48.8231553972689	0	0	0	123.156994064142	0	53.2148171817205
"sample_481"	5.28102170646247e-05	0.051225910552686	0	0	0	0	25.2355449625959	0	95.8709655340846	25.5436290830586	36.3498604202609
"sample_350"	5.56658563608351e-05	0.05399588067001	0	0	0	0	0	143.233467388536	115.90600245019	20.4416392091805	50.4188909520937
"sample_619"	5.61849674494875e-05	0.0544994184260029	0	0	117.65413165367	119.477612821656	21.7553118116465	0	238.438171325812	0	71.6747723872162
"sample_66"	6.67735361774831e-05	0.0647703300921586	0	0	23.4400734288993	0	0	63.4677038811019	254.231557669108	65.5420833276525	57.3185816932388
"sample_826"	7.248159653083e-05	0.0703071486349051	0	0	46.7641937784882	0	0	842.906171813625	84.3395863231318	0	113.990048084755
"sample_439"	9.14496420200388e-05	0.0887061527594376	85.152677947907	5.14301403620785e-24	1.71457313680831e-23	1.55923831665342e-22	1.68186996200761e-24	2.70851535845104e-23	32.300235065192	3.39655617055068e-23	39.5470869869011
"sample_201"	9.8454841809741e-05	0.0955011965554488	0	26.027240319581	33.6516886987772	33.813714512479	68.8323062610432	0	515.639521558754	0	54.0355286493658
"sample_866"	0.000109164660322399	0.105889720512727	5.7399019840027e-23	2.82627776475707e-24	5.93020599928659e-24	53.9276916544106	8.02237815109756e-23	3.93377542661603e-21	623.78269958361	190.143046034599	49.1465627273808
"sample_785"	0.000117924505892678	0.114386770715898	0	0	0	100.799741436648	0	0	139.697647717945	0	41.5026108454066
"sample_187"	0.000120570353291132	0.116953242692398	0	0	0	0	62.528462973056	0	129.03063870672	0	45.4408983202238
"sample_211"	0.000141932599316742	0.137674621337239	0	90.8758873915443	38.9689321986739	0	0	0	188.501762087514	0	78.653418322268
"sample_853"	0.00016670792965301	0.161706691763419	0	0	0	106.205734550833	0	0	117.356996252146	0	37.437269197021
"sample_502"	0.00019223271313184	0.186465731737884	0	0	0	59.6383495942706	0	0	88.9677498546497	0	30.3939005510797
"sample_471"	0.000219857470050423	0.213261745948911	0	0	0	0	0	19.7843919741812	0	8.09927410409296	30.1163339217258
