"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_742"	0.281889791935902	1	52.8235987289327	0	0	72.8883877981714	0	300.590293982748	143.697719490147	0	0
"sample_105"	0.283329785728293	1	0	731.952494569608	51.3394730959018	0	6.27179075864477	58.6673607587209	269.182013776959	27.5868670401659	0
"sample_906"	0.286203639323528	1	0	0	43.379596634647	0	0	244.613606906126	428.006796459227	0	0
"sample_903"	0.286405219027072	1	0	58.1062931701735	0	0	0	823.736261355486	317.15744547434	0	0
"sample_301"	0.290021558168669	1	0	231.998086328007	0	89.2525602575686	0	153.435327989297	0	64.3140254251273	0
"sample_477"	0.298795244279502	1	0	199.486160296521	0	0	17.100168384159	223.776261677791	108.637409641529	0	0
"sample_691"	0.300529610369482	1	0	97.6900114052937	0	239.491808020232	0	562.006482414588	107.285573186742	44.5261249731451	0
"sample_909"	0.302390821190578	1	0	0	256.800239570647	81.9899734970671	0	0	37.2097869322857	0	0
"sample_834"	0.302605993362775	1	0	0	0	0	0	318.042342377999	64.9576576220011	0	0
"sample_439"	0.303288520680563	1	0	45.1672787799346	51.176554431558	62.8626326402752	139.334209699887	0	126.459324448345	0	0
"sample_731"	0.303832819363037	1	95.9057384444127	0	0	152.851289719808	0	242.42297819598	199.8199936398	0	0
"sample_897"	0.309343254295032	1	0	0	0	107.868602281296	0	35.0896880856322	108.041709633072	0	0
"sample_895"	0.310646215669687	1	57.9464856623184	127.916222930303	0	88.9662280675957	0	49.1710633397831	0	0	0
"sample_759"	0.311452704030669	1	0	0	33.6401313964746	0	0	135.675824196569	162.684044406957	0	0
"sample_941"	0.312362098406114	1	59.3206999410146	0	0	0	21.1174853890044	121.681309099453	82.8224580487965	16.0580475217316	0
"sample_448"	0.313809813074409	1	0	130.076278252042	0	0	22.3630313301466	890.85596803699	199.981944566455	216.722777814367	0
"sample_86"	0.314650427015941	1	0	0	0	122.219726260484	15.7920398917879	351.054313869311	54.9339199784173	0	0
"sample_110"	0.324646516911229	1	0	13.3952995093015	0	0	0	0	131.604700490699	0	0
"sample_640"	0.326943008247745	1	0	0	62.948184291446	114.168439580858	0	0	65.0665182850364	22.8168578426594	0
"sample_56"	0.333428848261721	1	0	0	17.9175041293249	380.442710436393	0	0	370.639785434282	0	0
"sample_450"	0.337250466870341	1	0	0	0	78.788726973087	0	40.8446673394898	24.8169905484106	264.549615139013	0
"sample_73"	0.341427665922279	1	0	0	64.7588154656959	83.1039495216989	0	0	32.1372350126052	0	0
"sample_925"	0.350915733377479	1	118.160098590007	44.0382053486113	0	31.0257192966567	42.7594520494684	220.016524715257	0	0	0
"sample_545"	0.352371490656917	1	0	0	0	0	0	219.941955701377	120.058044298623	0	0
"sample_552"	0.356637091752828	1	0	0	128.362948486347	561.800855570432	0	62.8301752197857	589.006020723435	0	0
"sample_918"	0.361158292353461	1	327.099438035223	32.8879740712819	0	0	0	0	106.012587893495	0	0
"sample_943"	0.3621328777166	1	131.797661755426	59.5396293177916	75.3228313925946	78.7656392603579	33.4509269003747	1273.23888594474	147.884425428717	0	0
"sample_51"	0.362761192098806	1	0	0	0	0	0	287.606143154709	0	15.3938568452908	0
"sample_402"	0.364941845811773	1	49.0065831547703	83.8722832465183	69.2096457100102	0	0	118.26095455107	43.3843179753816	29.2662153622499	0
"sample_468"	0.367771558180456	1	0	66.6395180177472	0	0	0	68.1175001541161	32.2429818281368	0	0
"sample_319"	0.371035464003481	1	0	0	0	63.0142063732994	0	375.636568476524	66.4506365124908	12.8985886376855	0
"sample_53"	0.371533994156211	1	213.030156808602	0	22.492171861286	71.3766623532207	0	1307.91151713866	127.189491838231	0	0
"sample_77"	0.37391091009893	1	0	0	0	0	50.3044892009988	1976.71951783421	87.9759929647904	0	0
"sample_623"	0.378210754773892	1	248.053043299885	77.0601819305936	0	0	0	2140.00666621482	135.880108554697	0	0
"sample_879"	0.38451450110098	1	0	52.0986016114065	19.9919788623608	523.15536659886	0	182.775631127283	132.97842180009	0	0
"sample_620"	0.384943383284924	1	0	52.8781091751088	0	0	0	446.121890824891	0	0	0
"sample_42"	0.390878693478755	1	71.331465808392	0	0	0	0	577.264278204457	166.404255987151	0	0
"sample_687"	0.391825207137833	1	87.3461396538679	0	71.8805230392658	83.8980552525313	7.48662816424164	95.1607058989495	96.964881760343	10.2630662308009	0
"sample_647"	0.392838928692246	1	107.360666689589	197.195365329477	0	0	0	1236.62887883444	107.815089146491	0	0
"sample_462"	0.397671628351872	1	0	53.6562854594916	0	106.776737817329	0	62.2334869658546	174.333489757325	0	0
"sample_24"	0.401994403789973	1	0	47.5742296993164	0	0	0	841.679985364932	530.745784935751	0	0
"sample_302"	0.402998521052797	1	0	0	76.6079583488793	0	0	289.728248662496	762.663792988625	0	0
"sample_933"	0.403212678794332	1	410.325140260218	162.049523369755	0	49.9917255773184	0	0	109.807592588654	25.8260182040553	0
"sample_192"	0.408529738770811	1	0	10.0808806047437	46.1180244365294	0	4.96095249910008	2185.84014245963	0	0	0
"sample_772"	0.420957118247813	1	185.665311578469	487.791747454061	0	0	0	0	44.5429409674703	0	0
"sample_601"	0.421698293264962	1	0	106.716119213213	66.5050948710665	0	18.1902639703718	1357.04154887775	149.546973067595	0	0
"sample_66"	0.427959855440449	1	219.601220714834	156.429383594383	0	0	0	0	216.969395690784	0	0
"sample_581"	0.430434459607219	1	0	34.9502623841653	20.9797796765231	0	0	147.685931980032	141.645932693246	46.7380932660331	0
"sample_807"	0.431164191622187	1	0	0	0	91.1080378601544	0	275.891962139846	0	0	0
"sample_580"	0.431663531967921	1	50.2683805902201	0	0	0	0	328.35730802141	164.37431138837	0	0
"sample_254"	0.432272041018986	1	0	67.7872566642197	0	132.267928024641	0	0	82.9448153111392	0	0
"sample_901"	0.434399814651977	1	0	0	0	63.9687754475025	0	40.3530390832625	99.678185469235	0	0
"sample_861"	0.435869181162883	1	200.170748724285	0	0	0	0	213.654160165279	137.175091110437	0	0
"sample_185"	0.436650217512601	1	267.402688291737	0	0	0	0	413.585003038324	84.0123086699384	0	0
"sample_599"	0.437956459548271	1	201.483533314478	0	0	404.574630318643	0	0	109.274503681304	258.667332685575	0
"sample_685"	0.440808484070076	1	99.9708243302195	793.029590575044	0	0	0	0	101.999585094736	0	0
"sample_994"	0.444400184902858	1	414.996022974648	50.9567798552689	85.5611738401496	94.0118796847787	0	258.635407405945	122.838736239209	0	0
"sample_805"	0.450840649234277	1	351.5555221274	0	0	111.764867719078	0	103.075622267817	133.603987885705	0	0
"sample_5"	0.451817294950652	1	90.3817101379856	0	383.53352149383	102.665336462026	0	142.743885718832	127.675546187326	0	0
"sample_17"	0.452833463735886	1	0	0	0	152.334067544057	0	1884.66593245594	0	0	0
"sample_69"	0.458117345799363	1	99.229969936475	0	0	66.2169426510666	0	306.306304561809	53.4184330301396	39.8283498205099	0
"sample_119"	0.459281400643725	1	0	0	0	100.243897129682	14.8439268621833	60.0247316862421	155.887444321892	0	0
"sample_475"	0.459510467478847	1	0	53.2986144437926	0	0	0	149.253142268105	27.4482432881028	0	0
"sample_769"	0.461581036010339	1	0	28.3173105226167	0	51.5811983554735	0	233.367989572331	96.7335015495787	0	0
"sample_479"	0.462848019096632	1	141.829457820634	0	0	81.3638671603083	0	0	70.8066750190572	0	0
"sample_986"	0.465151830804613	1	709.189727899315	0	0	0	17.9593674477432	1430.59211207705	275.258792575893	0	0
"sample_126"	0.466153256286642	1	108.493017143274	0	0	106.776191730972	0	238.730791125754	0	0	0
"sample_594"	0.467215413256066	1	128.810127080755	0	0	72.7599900846801	0	0	113.429882834565	0	0
"sample_955"	0.474592954109458	1	64.9815933530431	0	0	0	0	333.74404050033	577.452624702251	15.821741444376	0
"sample_628"	0.476604955734606	1	116.481298679851	0	0	0	0	580.347892675844	203.170808644305	0	0
"sample_811"	0.484114737001408	1	40.1745073979541	0	0	53.4740798119585	0	0	79.3514127900873	0	0
"sample_724"	0.489743726593475	1	94.5979025388669	0	21.3657317222851	0	0	106.036143028263	95.0002227105848	0	0
"sample_957"	0.490959200364518	1	154.596385621183	20.4187326034373	100.246164284645	195.350815128735	0	0	137.387902361999	0	0
"sample_78"	0.494317163770932	1	132.152618923732	0	61.7336538975088	0	6.81444790747981	205.78996372029	62.5093155509893	0	0
"sample_604"	0.502785776879065	1	0	0	43.9181133901592	0	0	40.0560263869675	174.025860222873	0	0
"sample_512"	0.502868271270016	1	107.795619920903	0	0	0	0	0	20.0494422923209	6.15493778677634	0
"sample_934"	0.509425735124673	1	0	312.116626038983	21.4276535218061	230.257435474928	0	0	162.198284964283	0	0
"sample_277"	0.510199822782805	1	284.479067493906	30.0366378893308	0	52.229613279524	0	0	112.254681337239	0	0
"sample_94"	0.511482293445284	1	0	0	114.739771246707	1468.26022875329	0	0	0	0	0
"sample_124"	0.513195616876717	1	94.1786690343494	126.056564026663	0	0	26.2035738490692	202.561193089919	0	0	0
"sample_170"	0.521261203745546	1	0	0	90.4611740702709	54.4113965480423	61.1274293816869	0	0	0	0
"sample_258"	0.524640496052859	1	0	0	0	29.4135201187956	0	66.4088497978808	576.177630083324	0	0
"sample_394"	0.530991493766196	1	77.7577151338023	166.964300376273	31.3581480378418	0	9.36576788621125	0	39.5540685658718	0	0
"sample_678"	0.537248739819685	1	0	0	0	0	8.32403410203317	1443.29366920668	130.382296691291	0	0
"sample_763"	0.538470746408433	1	0	25.4358752576263	0	416.923497376662	0	220.481499111625	334.159128254087	0	0
"sample_376"	0.543389423819536	1	391.169096428099	0	0	0	0	1031.91368838867	36.3878084341139	41.5294067491213	0
"sample_179"	0.543844868025132	1	114.482196755669	0	0	0	0	0	93.5178032443312	0	0
"sample_571"	0.545183116201092	1	0	0	81.7277265598237	84.7463788015925	0	681.900163343468	282.625731295116	0	0
"sample_60"	0.545844416827655	1	33.8696803832531	0	129.579066394244	0	0	25.5512532225032	0	0	0
"sample_320"	0.546898390067944	1	0	101.584506399506	0	85.4035902253724	0	851.084954157242	61.926949217879	0	0
"sample_917"	0.547461855790519	1	93.1917414540229	0	61.6150264792609	0	0	115.814158945092	147.924828379902	19.4542447417225	0
"sample_31"	0.553197630585451	1	571.340890614612	0	0	0	0	332.280951180062	56.3781582053255	0	0
"sample_196"	0.553865946815058	1	134.266309538259	53.5990911581967	23.8535250331342	0	0	0	113.731231894817	12.549842375593	0
"sample_456"	0.555888992321901	1	588.436720624498	0	118.766673460841	0	19.7912619096995	214.374703866644	147.630640138317	0	0
"sample_491"	0.559177990957722	1	0	0	33.3062694768173	0	0	519.282249495394	0	4.4114810277889	0
"sample_573"	0.559376048586282	1	568.86876457892	0	73.0163904772407	0	0	0	113.11484494384	0	0
"sample_403"	0.560820770391133	1	348.315029528763	95.1126013962373	0	0	0	0	326.572369074999	0	0
"sample_729"	0.564400265793145	1	0	0	104.707622270464	0	0	0	291.292377729536	0	0
"sample_67"	0.564503408189442	1	0	0	0	472.375491490533	0	121.116684692669	259.507823816799	0	0
"sample_325"	0.566480637395761	1	0	48.9692265591496	0	0	0	1953.45622311109	136.574550329758	0	0
"sample_22"	0.568328685289115	1	0	0	0	61.5116288056546	0	115.498417811408	138.212059770282	73.7778936126551	0
"sample_677"	0.568382895863652	1	0	517.931923826403	90.2097008748856	0	478.782300735114	227.875563303209	174.200511260389	0	0
"sample_869"	0.571045549850772	1	0	345.574381911594	19.6414561527689	0	0	249.784161935637	0	0	0
"sample_625"	0.571795691471437	1	195.968292361435	0	64.0272741544048	0	0	0	76.00443348416	0	0
"sample_315"	0.57390153984773	1	65.7771333019874	192.777360044672	49.2572016222104	0	37.8553127564019	162.448879189506	151.884113085223	0	0
"sample_327"	0.576262129327923	1	76.056830070917	46.5355756232096	508.55449328049	109.277969822626	0	0	64.6261797592969	54.9489514434603	0
"sample_882"	0.577634427836304	1	44.3117200069944	47.7160592346429	546.761620385935	0	0	0	0	202.210600372428	0
"sample_529"	0.578760797682331	1	71.1566244194043	0	0	55.9403545012201	0	0	793.903021079376	0	0
"sample_652"	0.579087617014908	1	193.001345916664	91.2472272129912	79.8656453533986	89.5722741436011	0	2095.31350737335	0	0	0
"sample_322"	0.582409709975592	1	0	0	0	60.9175179687048	79.6266136731893	99.455868358106	0	0	0
"sample_626"	0.582785201241718	1	190.343088384854	96.1661959363501	96.4089640857895	106.870487135924	0	163.524397014528	323.686867442553	0	0
"sample_188"	0.585485773155155	1	311.181915323605	0	95.0245324112523	57.4590301180067	0	350.540772083171	153.793750063965	0	0
"sample_266"	0.585693646547517	1	111.15326230703	0	0	79.482117973122	0	114.278872720247	129.441513828069	10.6442331715324	0
"sample_844"	0.586761152290051	1	69.4883469724424	0	0	0	4.06138233922635	625.719324442326	228.730946246005	0	0
"sample_438"	0.588081251820376	1	0	0	0	135.762399838312	0	786.147908410489	88.0896917511996	0	0
"sample_16"	0.588112264812361	1	0	43.7257091815719	0	0	5.01383228426443	2063.83875231687	225.421706217293	0	0
"sample_667"	0.588376731325906	1	631.650892322999	0	0	0	0	1158.10870207719	72.2404055998082	0	0
"sample_979"	0.589582066825071	1	222.067151938269	27.5166838619446	0	71.4456813433835	0	82.8864036931245	78.0840791632784	0	0
"sample_585"	0.59152858265415	1	0	0	0	75.8920288052353	0	101.919523871476	40.1884473232889	0	0
"sample_310"	0.593044475817511	1	140.427618580836	0	0	141.669208122461	0	0	93.9031732967029	0	0
"sample_72"	0.5934267745439	1	137.999449362556	30.1060696329182	0	0	86.2765657614417	0	156.617915243084	0	0
"sample_103"	0.597642368164853	1	185.792463124726	0	164.493335444279	139.859365243406	0	147.854836187589	0	0	0
"sample_180"	0.597761768876447	1	321.265159848814	0	58.5923133438691	0	0	497.121635034792	95.0208917725246	0	0
"sample_116"	0.598898146020318	1	225.383216030895	69.2273681233554	0	0	0	0	257.389415845749	0	0
"sample_905"	0.600853956488872	1	94.8334334474202	0	0	1275.80383217891	0	0	336.362734373665	0	0
"sample_946"	0.603318237161554	1	0	106.000957433322	0	0	0	43.0980816282307	58.4159382294852	7.48502270896249	0
"sample_819"	0.606916800937566	1	69.374119309457	0	0	0	0	64.5598411960807	130.465549884129	50.6004896103332	0
"sample_718"	0.608389814486065	1	86.5973262197861	580.966160939303	114.926822675286	0	0	550.509690165625	0	0	0
"sample_40"	0.611426180959433	1	122.911530452122	177.529779213403	35.0696917620367	430.508094692097	0	0	185.778167372002	22.202736508339	0
"sample_665"	0.61188992786271	1	0	19.0612773160972	0	117.299100529068	0	237.418125045137	215.221497109698	0	0
"sample_214"	0.612531407133491	1	0	0	12.1843571317328	33.5385279476018	0	0	270.277114920665	0	0
"sample_575"	0.613109032127477	1	0	117.456347771406	61.0267106222119	106.357336671751	8.30070080461005	166.099988713092	207.758915416929	0	0
"sample_337"	0.613902689685257	1	0	0	19.860668053706	0	0	262.87361541536	84.2657165309338	0	0
"sample_399"	0.614199159193198	1	0	21.7221342280006	18.4157029175532	0	0	171.907673161632	57.9544896928144	0	0
"sample_263"	0.615952170849794	1	0	0	62.1945263675781	0	5.7627215908304	310.913195195205	359.129556846386	0	0
"sample_215"	0.617661932021005	1	307.161955810096	32.9220211998866	55.9639589266352	296.227421663345	0	1457.97175485326	240.752887546781	0	0
"sample_488"	0.623621535502794	1	63.5472643252124	0	0	0	24.2961817676746	339.545139861156	216.611414045957	0	0
"sample_531"	0.632921815439734	1	208.930182092924	0	0	38.9406027628651	0	0	241.129215144211	0	0
"sample_74"	0.638142761312889	1	254.143701921221	112.164912301836	345.77639996711	100.505769784306	0	0	203.409216025527	0	0
"sample_298"	0.640945726161898	1	0	0	116.261584451631	355.38215022409	0	371.356265324279	0	0	0
"sample_889"	0.641757317409993	1	129.83032738596	0	103.979168304689	136.582031869554	0	891.540991813022	92.0674806267758	0	0
"sample_995"	0.64504450324019	1	0	0	44.6883322326499	174.645042553935	19.6410447423018	251.977301905501	568.048278565612	0	0
"sample_333"	0.647455369935808	1	126.142267208469	0	44.775321866522	0	0	811.082410925009	0	0	0
"sample_366"	0.654502460170121	1	95.0071375300099	0	0	0	0	72.8593286723225	0	6.13353379766759	0
"sample_569"	0.65564315415151	1	0	15.4717282252736	0	0	0	113.450805977083	35.077465797643	0	0
"sample_28"	0.660565474775124	1	67.7080780314845	112.289018121139	0	0	0	0	52.0029038473761	0	0
"sample_57"	0.663230061838764	1	233.979049145034	111.275610791452	0	171.429067205029	0	0	76.316272858486	0	0
"sample_216"	0.663640457086758	1	0	56.1801446694715	0	0	0	1181.234968994	249.584886336525	0	0
"sample_814"	0.664893743802686	1	187.618430310948	0	46.7530785467576	0	0	349.70539460311	329.923096539184	0	0
"sample_888"	0.668119046167221	1	251.278789685906	0	86.2911352137192	147.523692690486	0	977.831829947865	0	16.0745524620245	0
"sample_562"	0.670508680906513	1	379.457022499685	123.467041298321	0	0	0	70.7284692128866	119.454539651099	94.8929273380083	0
"sample_410"	0.675307384266852	1	0	0	0	0	0	100.075628930833	49.9243710691673	0	0
"sample_927"	0.679586146473988	1	41.3686059350691	0	10.8155251512524	0	0	41.2253153712581	729.23333993348	204.35721360894	0
"sample_672"	0.680265283216875	1	0	21.483985570962	0	85.0317929365808	0	269.750123642785	375.734097849672	0	0
"sample_300"	0.683897665841152	1	0	0	13.298915767997	49.0815150064988	0	519.525612173065	103.811761901753	31.2821951506857	0
"sample_525"	0.684092119239299	1	184.703333546052	0	0	0	0	934.470300943821	98.8263655101272	0	0
"sample_885"	0.684789191683728	1	188.097714493848	97.5324558246429	0	155.331734052094	0	0	110.038095629415	0	0
"sample_929"	0.687747932814367	1	217.521507974218	0	0	25.4723497262294	0	96.9911941237559	48.5507736343425	13.4641745414537	0
