"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_789"	8.71200815940359e-09	8.33739180854924e-06	75.7164579960287	56.3951816642112	0	0	0	39.7525460181516	51.6209093942706	263.44896359541	24.0659413319279
"sample_828"	4.4979508445684e-08	4.30453895825196e-05	3.79379255024185e-32	0.265427386808266	1.00510377699249e-33	6.87115424361715e-26	8.70634700609397	4.22786083905172e-25	1.19325453167617e-24	14.5230150330353	12.5052105740625
"sample_963"	1.41034813097148e-06	0.00134970316133971	70.832338416065	0	0	0	0	55.3656005055771	35.9016426513088	0	16.9004184270491
"sample_12"	5.45453185416496e-06	0.00521998698443587	162.825771420121	0	0	0	0	0	160.975773365724	0	16.1984552141553
"sample_631"	1.95668200570399e-05	0.0187254467945872	0	67.7908704913916	0	0	0	0	348.647223234065	0	22.5619062745431
"sample_825"	2.07275061859992e-05	0.0198362234200012	0	0	0	0	0	90.7685775888425	59.5510248355965	0	23.6803975755611
"sample_256"	2.43268903635654e-05	0.0232808340779321	218.679328160475	0	0	0	0	0	253.154492508696	6.71356774078585	14.4526115900436
"sample_501"	3.73313575486001e-05	0.0357261091740103	179.837424249213	0	14.2660644112894	0	0	152.331131619792	75.6008411214353	0	18.9645385982703
"sample_24"	4.01605906897222e-05	0.0384336852900641	139.335890754056	0	0	26.5519483430916	0	0	70.3648878238897	0	22.747273078963
"sample_763"	6.92173611275363e-05	0.0662410145990522	233.684790106932	0	0	0	102.084704429109	155.621556149594	86.7457310214173	0	23.8632182929479
"sample_260"	7.40348036625818e-05	0.0708513071050907	0	0	0	0	0	36.3916883789126	0	0	8.60831162108745
"sample_298"	9.3662313154891e-05	0.0896348336892307	84.2288112817977	0.291357364652555	5.36437083981434e-21	5.16175856296642e-24	7.64732404019418	6.41655414248624e-22	103.936991281048	7.54353544928941e-22	11.8955160323073
"sample_355"	0.000143674936241035	0.13749691398267	54.676556552798	0	0	0	0	0	164.486012600055	0	13.8374308471473
"sample_318"	0.000148186541658385	0.141814520367074	137.731277678334	3.53285367604948e-22	2.33179744024698e-21	78.3164451422711	1.99077426276342e-21	88.9665423367774	131.129962280318	52.9822617706076	26.8735107916918
"sample_555"	0.000205817281526015	0.196967138420396	4.4963948680116e-24	47.3564473046957	33.657125293693	2.44495072210375e-23	5.74340233566866e-21	42.8074193904067	103.009807484066	7.33970628040261e-24	15.1692005271391
"sample_388"	0.00024581638769037	0.235246283019684	173.815473139958	16.3159987097588	1.45978091651016e-22	2.95006643660293e-22	2.55521536659191e-22	162.81756078892	103.652726045685	8.30273687128427e-23	11.3982413156782
