"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_297"	2.74674169034983e-15	2.67532640640074e-12	8.2816977294093	0.0712849491177462	1.63545695026854e-22	4.95510687954822e-23	34.1002047152439	4.44497546944587e-23	9.09894919909431e-23	3.91812282563287e-24	51.5468126062291
"sample_581"	4.17019610054835e-13	4.06177100193409e-10	9.70923520448414e-23	7.62998950095169e-29	2.25076159199333e-30	25.18109783873	4.14672508930372e-27	85.7713705547162	2.46064205313576e-28	1.39273895188069e-28	60.0475316065538
"sample_51"	6.70455024802278e-12	6.53023194157419e-09	0	0	0	0	0	0	93.9134916754941	0	53.0865083245059
"sample_929"	1.31788122311429e-11	1.28361631131332e-08	72.4513717991361	0	0	0	7.01490384178107	62.45891309898	0	0	66.0748112601028
"sample_936"	1.55559840024245e-11	1.51515284183615e-08	0	0	0	0	0	33.4510713437885	73.8196932067245	0	69.729235449487
"sample_290"	2.4906623258774e-11	2.42590510540459e-08	0	0	56.2879029598588	0	18.9567271322059	78.9383234428401	216.867732546417	0	73.9493139186777
"sample_378"	5.66609961485652e-11	5.51878102487025e-08	65.4485918966465	0	21.3378245573617	0	0	0	28.6205011830495	0	65.5930823629423
"sample_470"	7.59505103061008e-11	7.39757970381422e-08	0	0	0	0	18.0580806832666	38.0150246971218	176.396777339427	0	90.5301172801845
"sample_690"	8.28416731173742e-11	8.06877896163225e-08	0	0	0	0	9.0230626407487	40.2854417524463	70.7182426610539	0	66.9732529457512
"sample_623"	1.16896645330072e-10	1.1385733255149e-07	0	0	0	153.62739934529	0	0	0	0	55.3726006547097
"sample_836"	1.42648618082408e-10	1.38939754012266e-07	0	0	40.5253967246981	0	0	98.3885056067036	0	0	63.0860976685983
"sample_649"	2.51073036063127e-10	2.44545137125486e-07	0	0	31.5355147466267	0	0	0	300.520931297716	0	59.943553955657
"sample_169"	2.72442707048521e-10	2.6535919666526e-07	45.2859701172443	0	23.7568198094076	0	0	75.7544541912504	61.419497439737	29.398885452973	84.3843729893876
"sample_175"	3.07287819213386e-10	2.99298335913838e-07	34.8322753834995	1.77200006077887e-23	1.95467986114089e-22	5.45360417157105e-23	2.01951962853897e-24	51.1313114489071	88.4302822793667	16.8318295572593	63.7743013309674
"sample_481"	3.22983409621098e-10	3.14585840970949e-07	88.7888778159796	0	0	0	0	154.845345321059	83.0058868179735	0	90.3598900449878
