"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_443"	9.98853862352736e-09	9.70885954206859e-06	22.0157678370017	0	0	0	0	0	0	42.4265949227669	21.5576372402314
"sample_910"	5.57258469801788e-08	5.41655232647338e-05	125.055651519476	37.3438108707339	0	0	0	0	17.1263950838713	0	15.4741425259185
"sample_548"	9.60801074429525e-08	9.33898644345498e-05	2.54673906036373e-24	1.71177644853699e-24	3.7089283741563e-25	2.15786612584968e-22	2.63276111524094e-29	164.905140916314	139.59100240697	2.30275856574576e-29	14.5038566767157
"sample_218"	1.39394154420325e-07	0.000135491118096556	53.4877683340684	0	0	0	0	0	82.7254210266961	0	24.7868106392355
"sample_240"	1.4118107953227e-07	0.000137228009305367	0	0	0	0	0	47.2000390535857	79.6005170175612	0	16.1994439288532
"sample_790"	2.11483823888144e-07	0.000205562276819276	51.3453882690129	0	0	0	0	109.00659099298	74.4643493646018	0	21.1836713734048
"sample_306"	4.99477551284674e-07	0.000485492179848703	1022.80830238927	80.2771199153766	0	0	0	0	300.830504102687	0	28.0840735926646
"sample_421"	1.15701261562329e-06	0.00112461626238584	0	0	0	0	0	83.4242742890751	69.1386422327152	14.3875146303325	21.0495688478771
"sample_668"	1.37664151834637e-06	0.00133809555583267	0	12.3452094992973	0	0	0	0	77.1036178595092	0	13.5511726411935
"sample_660"	1.62175244471921e-06	0.00157634337626707	174.31605995153	65.6188314366284	0	0	0	83.6992365769065	117.546082306354	0	21.819789728582
"sample_262"	1.71796724724697e-06	0.00166986416432406	0	0	0	0	2.8980405237317	55.5592001125867	51.9041217381899	0	11.6386376254917
"sample_670"	5.31822407789765e-06	0.00516931380371652	0	63.0492320901974	22.5153603215632	0	0	0	164.192002707886	0	21.2434048803535
"sample_123"	1.13028922868715e-05	0.0109864113028391	102.884574694797	0.365801407889155	1.09230809145765e-22	3.10502201388293e-23	4.9428376788092	78.0667513631803	38.7883999398695	4.28568983015758e-23	14.9516349154549
"sample_451"	1.44126093480239e-05	0.0140090562862793	0	13.0626609446815	0	0	286.29086737191	0	0	0	7.64647168340873
"sample_402"	1.53345813629452e-05	0.0149052130847827	0	0	0	0	0	37.539616415562	10.6384544493649	35.8767817653397	11.9451473697335
"sample_515"	1.62158687393368e-05	0.0157618244146353	1.04667347570971e-21	71.9095769925496	8.19693044884235e-22	2.06584376638312e-23	3.21890060384321e-23	119.269528666947	47.3764070485445	32.5505478307878	14.8939394611707
"sample_311"	1.76215028135554e-05	0.0171281007347759	95.2174243145893	110.390275480219	0	0	0	169.117698122386	132.235618794662	0	22.0389832881437
"sample_144"	1.79934133455141e-05	0.0174895977718397	39.8180187497925	10.5894798299959	0	0	2.58750934357343	98.0706063572029	29.3139454922997	0	15.6204402271355
"sample_699"	1.90957187374545e-05	0.0185610386128058	38.8615472267927	0	0	0	0	39.7096644900103	82.8343226742702	0	25.5944656089267
"sample_615"	1.95553531468717e-05	0.0190078032587593	0	0	0	0	0	382.115339582895	173.738905890517	139.183866751533	32.9618877750543
"sample_739"	2.28739041887344e-05	0.0222334348714499	204.059522389432	0	0	0	0	63.8748443694466	44.7193165057818	0	15.3463167353401
"sample_35"	2.71712891529705e-05	0.0264104930566873	148.697979122561	0	0	0	0	261.394302915365	53.2723238321869	0	17.6353941298863
"sample_714"	3.22092690686523e-05	0.03130740953473	0	0	0	0	18.833765618278	176.079689146967	127.497166206207	0	13.5893790285473
"sample_261"	3.44260736261587e-05	0.0334621435646262	0	72.1254856503021	0	0	0	201.425767765288	208.301408415149	0	25.1473381692606
"sample_694"	3.48065944173411e-05	0.0338320097736555	109.624567464315	0	0	0	0	0	56.3245003985989	0	12.0509321370864
"sample_919"	3.86671377829347e-05	0.0375844579250126	109.484066178701	1.27556605614317e-22	6.6324288987355e-26	6.9799976595633e-27	11.7652903158266	146.579404108272	54.0973401441714	6.42904042240633e-26	13.0738992530297
"sample_487"	3.88060577126609e-05	0.0377194880967064	246.269760350638	60.9175558032689	0	0	0	260.89181479624	165.394822688885	0	15.5260463609675
"sample_224"	5.1194266283111e-05	0.0497608268271839	103.405235317465	0	16.2200405448128	0	0	0	59.957118776916	0	19.417605360806
"sample_385"	5.67092157508554e-05	0.0551213577098315	116.544408047816	228.707631213137	0	0	0	244.091513740056	58.9941053614506	0	22.6623416375408
"sample_719"	6.16381025551854e-05	0.0599122356836402	67.8450966021271	0	53.00329820306	0	24.0205076103606	311.976702179088	153.761921597172	15.8697609709498	28.5227128372427
"sample_208"	7.36908891854215e-05	0.0716275442882297	382.594079565326	0	0	0	0	0	214.75227533705	0	14.6536450976234
"sample_840"	7.46439133368435e-05	0.0725538837634118	151.12541118506	0	0	0	0	0	51.316534274798	0	11.5580545401415
"sample_16"	7.60087498182103e-05	0.0738805048233004	81.6616993892878	0	0	0	0	207.296045697919	99.5812968872827	0	22.4609580255102
"sample_723"	7.77439362501598e-05	0.0755671060351553	0	0	0	0	7.43264096407466	153.815567954488	47.3891144908277	0	9.36267659060928
"sample_318"	8.14489395337709e-05	0.0791683692268253	30.4695994234394	0	0	45.040980047661	0	0	63.6390882299123	0	16.8503322989874
"sample_703"	8.52144394527038e-05	0.0828284351480281	91.537861105307	0	20.4319968811238	0	7.01491992184857	0	91.1528395013339	0	18.8623825903868
"sample_566"	9.05971054967086e-05	0.0880603865428007	70.8114187643473	33.8870165182243	0	0	0	0	253.877499573444	61.6054291268823	16.8186360171023
"sample_893"	9.5452578126925e-05	0.0927799059393711	0	0	20.6279185973464	0	0	192.892573325975	180.280488750216	0	21.1990193264623
"sample_536"	9.54935403669326e-05	0.0928197212366585	0	24.4577234941116	0	59.973666613392	0	0	148.249130354811	0	18.319479537685
"sample_779"	9.64059771759726e-05	0.0937066098150454	92.5846336530679	0	0	49.4328673365614	0	74.959325086032	106.57644458236	0	20.4467293419791
"sample_531"	0.000116443260132286	0.113182848848582	173.139990167934	0	0	0	0	0	121.352237393119	6.53086040555757	12.9769120333899
"sample_480"	0.000125391368835445	0.121880410508053	352.713099946063	0	0	0	0	53.4229389581669	123.741784074294	0	22.1221770214757
"sample_773"	0.000127931631692824	0.124349546005425	484.186868118759	0	0	0	0	0	82.8777577272962	0	23.9353741539449
"sample_538"	0.000137661812977936	0.133807282214554	0	0	0	0	24.7383639634501	218.687922398214	0	30.8919737108467	9.68173992748962
"sample_148"	0.000146821651784687	0.142710645534716	0	91.4262656946621	0	0	0	87.7508005559515	0	0	17.8229337493864
"sample_264"	0.000155631685781127	0.151273998579256	182.597665040277	0	0	0	0	235.452781206497	86.9645505659103	0	16.985003187316
"sample_434"	0.000174488729826857	0.169603045391705	0	0	0	71.0773931695316	0	130.158319995487	213.585901920326	0	34.1783849146551
