"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS31"
"sample_770"	7.78939787548684e-05	0.0754013714347126	0	45.7383344362683	0	0	21.2572459098891	71.5079791829863	0	26.2601808264346	50.2362596444216
"sample_507"	0.000126735538731031	0.122680001491638	0	28.8145883542223	58.8129602371529	0	0	0	0	0	21.3724514086248
"sample_354"	0.000160396282836522	0.155263601785753	6.29302326142088e-23	7.39331069750602e-26	2.76031039857804e-25	7.15310760705887e-24	0.159086236688832	3.24178397332159e-24	171.506867043469	2.32092840760385e-23	16.3340467198423
"sample_305"	0.00111154977328987	1	0	0	0	47.3048894044131	2.12672832348565	0	49.8519612089629	0	16.7164210631383
"sample_550"	0.00188397167413507	1	46.1370714274144	0	0	0	0	0	44.6978953135429	0	22.1650332590427
"sample_876"	0.0021180859955338	1	8.09117866488337e-24	4.08134024127704e-25	168.133833817875	42.0479606537947	4.47929825604363e-24	1.48430444387077e-22	60.8176376621411	267.272177496445	22.7283903697437
"sample_340"	0.00272115543507189	1	44.5550029808154	0	0	0	0	107.801867855619	176.203080299664	0	43.4400488639017
"sample_709"	0.00313952911808766	1	0	0	93.5568047171815	67.5143657906034	0	48.1080441057971	172.78832459732	0	32.0324607890977
"sample_60"	0.00338890563956783	1	0	0	23.3359221691889	28.5914405869624	36.5846815622019	71.8046056546402	24.1916177606428	0	29.4917322663638
"sample_541"	0.0036755389531487	1	0	0	0	0	0	134.575656450626	80.7283305985011	0	25.6960129508724
"sample_911"	0.00414681366703358	1	0	0	0	0	33.6534157019302	497.464345861211	47.4236464957747	0	62.4585919410845
"sample_68"	0.00630464201967512	1	0	54.101831295605	0	190.123596614382	0	0	353.696114893952	0	60.0784571960617
"sample_100"	0.00693796507743447	1	0	0	0	41.1466685796213	0	0	407.609793482313	0	23.2435379380654
"sample_858"	0.00718498482712847	1	4.38255752516208e-31	1.47082924505367e-42	6.86690699792275e-31	206.967629852784	2.08501789061091e-29	60.6131361450888	19.3947318120694	7.41274278132099e-29	24.0245021900575
