"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_476"	2.38318570930171e-17	2.29500783805754e-14	288.042870699092	0	0	0	10.3285244242558	218.84249446185	0	25.0732019862589	48.7129084285431
"sample_304"	2.39070687121279e-17	2.30225071697792e-14	0	0	0	0	0	167.145926237786	38.8199311184833	5.60702641697254	52.4271162267583
"sample_230"	3.19449828370834e-17	3.07630184721113e-14	0	0	0	0	0	0	57.2063981931128	9.97238988976104	40.8212119171262
"sample_21"	4.21099863186395e-17	4.05519168248498e-14	0	18.3388880913008	0	0	0	195.073124632965	223.767637965629	0	73.8203493101054
"sample_207"	4.58884901983857e-17	4.41906160610454e-14	0	0	0	0	0	41.4908228439193	102.628979535756	26.7060110041902	58.1741866161347
"sample_690"	7.6246974913191e-17	7.34258368414029e-14	0	0	0	0	44.6090608356922	271.600661712966	90.9382842319711	0	60.851993219371
"sample_85"	1.0280659261356e-16	9.90027486868578e-14	54.8678255283871	1.79219569442492e-21	4.87886258831376e-23	7.58264674006854e-24	1.18691746184205e-23	89.8286957803213	48.1965079975789	48.0086389722636	75.0983317214492
"sample_899"	1.06376690244155e-16	1.02440752705122e-13	0	0	0	57.8199427025293	38.8369296600461	75.2682018879943	214.565306290079	30.9927357045199	87.5168837548317
"sample_406"	1.08703592227155e-16	1.0468155931475e-13	0	0	0	0	0	47.9864618388328	0	0	39.0135381611672
"sample_685"	1.40382508535713e-16	1.35188355719892e-13	43.3610875138467	49.1252980953261	28.6272026265691	2.20569836455761e-22	2.68035869779082e-22	1.5886001109618e-22	8.23412250346977e-23	10.6594884627206	53.2269233015375
"sample_681"	1.45348672324896e-16	1.39970771448875e-13	0	19.8676853542343	0	27.5763894771035	0	409.479928217033	0	0	89.0759969516297
"sample_195"	1.59062444486175e-16	1.53177134040187e-13	43.0552170491935	17.7207537458934	1.95059795976016e-22	8.56379957881051e-22	6.19491571393742e-22	8.69816581599523e-22	98.6004356171751	17.6469098589576	42.9766837287804
"sample_219"	1.61771654689775e-16	1.55786103466253e-13	83.5984353773611	76.7273560127466	0	0	12.48714303885	0	0	0	40.1870655710423
"sample_95"	1.61886907645072e-16	1.55897092062205e-13	266.192687926498	0	0	0	0	166.375223868594	94.3345983909228	0	55.0974898139844
"sample_145"	1.80001227355326e-16	1.73341181943179e-13	25.7120836655335	0	0	0	43.7145743925764	0	120.663165296364	0	56.9101766455263
"sample_102"	2.22083732220951e-16	2.13866634128775e-13	325.279371936107	1.03552137438611e-22	2.64470294552456e-20	2.31480299307886e-22	45.9210313047866	1.33381121756414e-21	122.755001100404	0.485602944107529	53.5589927145945
"sample_792"	2.24888679969304e-16	2.16567798810439e-13	0	132.081025463067	0	38.1090786415613	0	57.5447927046385	0	141.112557848873	59.1525453418607
"sample_933"	2.38692684595649e-16	2.2986105526561e-13	0	0	0	0	0	150.765385014525	57.6121483055387	0	56.6224666799362
"sample_290"	2.71826608826873e-16	2.61769024300278e-13	0	0	50.6972472108993	0	0	475.76214183178	90.3490099962332	0	69.1916009610877
"sample_787"	2.98143659531302e-16	2.87112344128644e-13	0	0	0	0	0	43.8851163785657	50.9833503005632	4.49324932143249	62.6382839994386
"sample_922"	3.24636337636518e-16	3.12624793143967e-13	151.071181810167	37.9619157301942	3.81280364553351e-24	38.6982294471521	6.14096780006962e-22	96.8070907064282	158.76537391075	1.8992511916447e-23	64.6962083953084
"sample_321"	3.4706434944448e-16	3.34222968515034e-13	0	0	0	0	0	114.322353792653	81.8431527037157	0	56.834493503631
"sample_650"	3.88526943083365e-16	3.7415144618928e-13	113.597510435126	0	44.8683155606751	0	0	193.001288907647	51.4216863453594	0	54.111198751193
"sample_828"	4.25338681067193e-16	4.09601149867707e-13	0	0	0	0	0	0	265.165670952662	674.922364385925	93.9119646614133
"sample_269"	4.6455633084369e-16	4.47367746602474e-13	0	166.756716775286	0	0	0	163.84744811873	129.718534763426	0	57.6773003425582
"sample_538"	4.695865894532e-16	4.52211885643431e-13	0	0	0	0	0	181.24858630402	106.777859882606	0	43.9735538133737
"sample_918"	5.32431594722731e-16	5.1273162571799e-13	225.44012829421	0	0	98.4262689252358	0	279.380653553553	0	0	87.7529492270019
"sample_767"	5.35520365621835e-16	5.15706112093827e-13	4.64127732273711e-22	4.30738618883743e-23	30.3609157742179	79.0306753277127	0.375485214691058	1.92423373577363e-22	2.60612122765217e-24	5.18788702126396e-23	70.2329236833783
"sample_487"	5.53960896822308e-16	5.33464343639883e-13	0	0	0	0	0	41.4617830103616	90.7947156244835	0	47.7435013651548
"sample_117"	5.72744704737191e-16	5.51553150661915e-13	134.559841366005	35.5607225121443	0	0	0	0	45.6758636513061	0	46.2035724705446
"sample_619"	5.86221715888901e-16	5.64531512401012e-13	0	56.6984064240075	0	0	124.788048229588	124.748955824801	76.402746736841	64.6976639282851	63.6641788564773
"sample_837"	7.20200483994379e-16	6.93553066086587e-13	161.263386899546	0	0	0	0	166.843019358362	69.9839895575038	0	70.9096041845885
"sample_825"	1.19263240079016e-15	1.14850500196092e-12	395.861637977082	0	0	71.8082689313863	11.5314828733738	205.670478265126	90.6808096410956	0	73.4473223119372
"sample_627"	1.21559057572041e-15	1.17061372441875e-12	515.338100087335	0	0	0	0	0	0	0	65.6618999126647
"sample_178"	1.26871148789102e-15	1.22176916283905e-12	647.540986261703	0	0	0	0	70.028065250139	148.783270230196	0	78.6476782579618
"sample_138"	1.27379123586246e-15	1.22666096013555e-12	0	0	61.5968714889914	0	0	27.8273803286025	61.9368277884108	0	64.6389203939953
"sample_821"	1.50329843552527e-15	1.44767639341083e-12	164.683677125016	4.0535169120646e-26	5.31252843489589e-28	38.661474388561	3.99655511142129	5.71239237775657e-21	95.9571603662478	9.78271016441697e-24	52.7011330087543
"sample_610"	2.47626874403517e-15	2.38464680050586e-12	64.3779064775183	0	0	0	0	0	291.565377249543	0	71.0567162729385
"sample_372"	3.47118564375338e-15	3.3427517749345e-12	44.0802884434022	0	0	0	0	78.5130864768272	99.3984837146087	0	64.0081413651618
"sample_567"	5.20975684720796e-15	5.01699584386126e-12	245.798885350299	68.8793231392037	0	0	0	54.3900382060491	45.8688020922093	7.20732176168116	56.8556294505573
"sample_817"	5.38877597334499e-15	5.18939126233123e-12	0	0	0	0	0	830.865251722589	263.294676490407	0	71.840071787004
"sample_407"	6.58319726606737e-15	6.33961896722288e-12	255.755878512673	0	0	69.0497189934843	13.0116747724566	0	109.306519647384	0	85.8762080740015
"sample_12"	6.82095257766284e-15	6.56857733228932e-12	0	0	0	51.8565915140428	0	153.550194361648	63.6580568707502	0	100.935157253559
"sample_829"	6.87872330330014e-15	6.62421054107803e-12	56.6789275245748	0	28.2113600529415	0	17.6371145901318	82.0978295580574	100.777227917272	20.6993580225394	54.8981823344836
"sample_523"	7.00133525976278e-15	6.74228585515156e-12	224.439471404672	0	0	0	0	390.071285936707	79.8142193612588	24.1969176575066	51.4781056398552
"sample_445"	8.37291502382837e-15	8.06311716794672e-12	0	0	0	0	0	233.570157232562	129.951269632997	0	58.4785731344404
"sample_375"	8.59442489631088e-15	8.27643117514738e-12	55.9331283202708	0	0	0	0	80.7234559055812	310.906337498625	0	57.4370782755233
"sample_50"	9.57028730753362e-15	9.21618667715487e-12	0	0	30.6508247125382	0	0	450.744301589136	51.5281035051296	0	86.0767701931957
"sample_985"	1.11519210316061e-14	1.07392999534367e-11	80.2360866555951	54.6247675934302	0	40.7081559507497	0	0	39.1160786127155	0	52.3149111875095
"sample_56"	1.28828147083846e-14	1.24061505641743e-11	89.2513360310011	0	0	0	0	0	117.1260893601	0	60.6225746088989
"sample_858"	1.51792750718386e-14	1.46176418941805e-11	357.95724763315	196.734338590522	0	0	10.811964855277	0	48.4021859306039	0	64.0942629904468
"sample_173"	1.62608461490504e-14	1.56591948415356e-11	29.275737312519	0	0	0	0	0	121.499683952409	0	52.2245787350721
"sample_477"	1.86377793517957e-14	1.79481815157792e-11	167.31303356739	0	0	0	0	0	80.0306142732826	0	68.6563521593276
"sample_776"	2.52362804047208e-14	2.43025380297461e-11	94.5428398806006	52.4175039680428	0	0	0	0	152.409618619018	22.0891571565724	46.5408803757659
"sample_924"	2.7628977549333e-14	2.66067053800077e-11	92.7241816027076	0	79.5607234243659	0	9.22527208561106	0	0	17.7265713464586	79.7632515408569
"sample_515"	2.78742149670853e-14	2.68428690133032e-11	89.5775906129578	3.19728228772658e-21	59.4293041662455	2.73437953866758e-22	3.30272394316639e-19	86.439554487083	155.308798366941	2.90673274371519e-21	70.2447523667727
"sample_3"	3.35415243786134e-14	3.23004879766047e-11	0	0	0	0	10.3686625160017	0	413.557095455034	0	64.074242028964
"sample_79"	3.37911743484012e-14	3.25409008975103e-11	0	26.0808615559893	0	0	0	0	80.6578599779227	0	71.261278466088
"sample_719"	3.47238214459818e-14	3.34390400524804e-11	128.940044493463	0	0	134.148106292214	0	0	149.263160074974	0	79.6486891393486
"sample_22"	4.55968149619327e-14	4.39097328083412e-11	0	0	0	0	0	237.032994359405	270.512248176489	0	59.4547574641059
"sample_327"	5.19514503795791e-14	5.00292467155347e-11	0	0	0	0	0	163.448426062609	74.6738575637279	0	47.8777163736634
"sample_105"	5.31789788260027e-14	5.12113566094406e-11	121.623496382501	0	58.1497955180756	0	0	0	213.848007788024	40.4668059197178	67.9118943916816
"sample_818"	5.59619682677039e-14	5.38913754417988e-11	60.5278246520456	0	0	0	0	0	109.325078347574	32.9711382170571	29.1759587833229
"sample_966"	6.15698498741617e-14	5.92917654288178e-11	0	0	0	0	0	1384.68657769327	261.43556233397	0	76.8778599727625
"sample_243"	7.52451101392266e-14	7.24610410640753e-11	0	0	0	53.5443783363373	0	0	170.066223499997	0	58.3893981636658
"sample_499"	7.67555921316294e-14	7.39156352227592e-11	124.145205505807	270.065804920729	0	0	17.5773636075375	0	100.956352969785	10.5251522971392	74.7301206990013
"sample_239"	7.94301090342587e-14	7.64911949999911e-11	0	21.4425591847129	0	0	0	194.031976730331	161.240835277485	0	58.2846288074712
"sample_67"	8.9359145337787e-14	8.60528569602889e-11	79.6768073750231	0	0	70.9573347514206	0	73.3572507157617	146.745944240917	0	67.2626629168772
"sample_474"	9.11445360827695e-14	8.7772188247707e-11	163.358884295932	0	0	0	0	147.55371943836	164.161492237774	0	69.925904027934
"sample_400"	9.86677945693026e-14	9.50170861702384e-11	0	14.3258043811646	0	56.6413361034713	0	395.356082530432	0	0	75.676776984932
"sample_546"	1.03258403133091e-13	9.9437842217167e-11	0	0	66.6682967910856	0	0	0	75.6420931784101	0	65.6896100305043
"sample_589"	1.05354925405893e-13	1.01456793165875e-10	42.2421471603551	0	0	0	20.7310671586825	157.214118076143	185.096189112552	0	58.7164784922679
"sample_601"	1.37915269563864e-13	1.32812404590001e-10	98.2869449543013	0	0	0	0	117.140936800672	160.275916173377	0	60.2962020716496
"sample_252"	1.39338494069026e-13	1.34182969788472e-10	154.021355308962	0	0	0	0	53.6285819733179	51.2391635817265	0	44.1108991359934
"sample_292"	1.54257067003725e-13	1.48549555524587e-10	3.54093349317365e-27	1.43762246112479e-29	3.65247823940785e-32	1.61004616149562e-27	5.79136565892268e-29	225.233689597862	113.501338471228	8.37145111743785e-29	43.2649719309093
"sample_807"	1.79330578876215e-13	1.72695347457795e-10	0	0	0	0	0	144.716307966483	46.5314345461002	76.6100999203413	45.1421575670757
"sample_440"	1.80018060656975e-13	1.73357392412667e-10	335.185170558365	58.572729538418	58.1117396944806	0	0	0	130.34379914023	0	85.7865610685062
"sample_748"	2.00819967553513e-13	1.93389628754033e-10	67.5030488367734	0	34.0658165367262	47.0929256631106	0	173.320275367885	0	340.579603205803	57.4383303897018
"sample_629"	2.08082349120085e-13	2.00383302202642e-10	96.773146540223	0	0	40.0775240793672	0	173.866055089135	52.9023878132934	0	59.3808864779819
"sample_65"	2.12718637863867e-13	2.04848048262904e-10	273.493745279102	0	0	28.8939549682732	11.624984287736	0	70.250104943735	0	52.7372105211542
"sample_444"	2.1423290131045e-13	2.06306283961964e-10	270.063219368825	28.3442183994809	0	0	13.1837382733927	0	93.8737685485151	0	46.5350554097861
"sample_361"	2.24914104335665e-13	2.16592282475246e-10	239.78023097222	100.993439908324	0	0	0	0	94.8274626745353	11.3923083457548	67.0065580991653
"sample_819"	2.37549652800351e-13	2.28760315646738e-10	63.4478126875947	0	0	0	0	238.916002699358	232.97023752767	21.8729106296479	46.7930364557294
"sample_415"	2.37732934446125e-13	2.28936815871618e-10	51.0711877714313	1.27186368130069e-20	8.26139558999916e-22	39.6767498945153	1.78331163445435e-20	462.999735253134	50.3067426405399	56.2744529643786	59.6711314760012
"sample_307"	2.40987308818927e-13	2.32070778392627e-10	230.057404522305	46.8436032208261	0	0	0	103.510141343722	111.007155252591	0	73.5816956605554
"sample_826"	2.41881438020539e-13	2.32931824813779e-10	0	30.3758303066615	0	0	0	79.0802179930932	226.887295505681	0	51.6566561945647
"sample_954"	2.49035529340968e-13	2.39821214755352e-10	180.842927733788	0	0	95.78427508513	0	129.5195160627	0	5.91063292120277	76.9426481971793
"sample_35"	2.62397380987527e-13	2.52688677890989e-10	160.278400308109	124.572240749551	0	0	0	291.694069631997	90.0085185608149	0	61.4467707495285
"sample_724"	2.79244724233888e-13	2.68912669437234e-10	0	80.325912479342	0	0	0	218.59035934929	304.399729104177	0	51.6839990671909
"sample_465"	2.83239349025958e-13	2.72759493111998e-10	0	276.673530394782	0	0	0	0	133.430686042384	0	50.8957835628343
"sample_606"	3.08891101185799e-13	2.97462130441925e-10	0	277.807459555316	0	0	266.17625175019	259.16304723091	114.866373739335	0	87.9868677242501
"sample_867"	3.21066104082413e-13	3.09186658231364e-10	0	53.560981593155	0	0	12.1096868651332	59.9231101672501	86.4691497161135	0	43.9370716583482
"sample_583"	3.33794053073847e-13	3.21443673110115e-10	0	0	58.9019096948693	0	38.5917974932081	51.0265046338234	100.364059523603	0	68.1157286544963
"sample_531"	3.56550011595781e-13	3.43357661166737e-10	103.465089869955	3.65371827932156e-19	1.63606844824142e-24	1.65209747131661e-17	4.88877961455747	240.780357710617	153.179954946241	1.61489770815836e-17	71.6858178586297
"sample_655"	3.59048446545264e-13	3.45763654023089e-10	0	0	0	0	0	458.821984451172	0	8.51565947800341	48.6623560708245
"sample_351"	3.92623363402432e-13	3.78096298956542e-10	4.18775912317391e-24	19.3638705826049	105.620856985405	9.25680453930325e-24	5.60107373421693e-23	50.1770214169098	29.9106989459639	2.89232077619818e-22	73.927552069116
"sample_270"	4.74461279630157e-13	4.56906212283841e-10	134.921747709604	0	0	0	0	75.3144564208205	448.216731034519	0	90.5470648350561
"sample_45"	4.83383754756783e-13	4.65498555830782e-10	0	0	23.959962019165	0	0	0	81.2066097329395	7.42110935555222	48.4123188923433
"sample_278"	5.00505886395055e-13	4.81987168598438e-10	0	0	0	147.372019978636	121.662639088413	0	170.780752738675	0	70.1845881942767
"sample_628"	5.02487945526697e-13	4.8389589154221e-10	0	0	0	0	6.71015499315099	1632.30978370694	59.0138037541326	30.1103231880366	68.8559343577417
"sample_191"	5.27254457801339e-13	5.07746042862689e-10	0	0	0	41.3347648908936	17.2533201683605	277.43358146731	0	0	45.9783334734364
"sample_709"	5.37168159120468e-13	5.17292937233011e-10	99.4713687112573	314.490909204439	0	0	0	0	79.2683243870576	6.91402158485623	62.8553761123895
"sample_508"	5.46590661596531e-13	5.26366807117459e-10	200.147030697432	7.466204764628e-23	1.96546688785586e-23	5.77342790041463e-27	3.62087088209816e-23	314.25516598999	224.754059781453	1.54384168351929e-22	56.8437435311252
"sample_603"	5.71718862772196e-13	5.50565264849625e-10	0	0	0	39.5333194446111	0	154.299827094541	151.661201213945	0	57.5056522469023
"sample_204"	5.72233930105215e-13	5.51061274691323e-10	0	0	0	42.8477449844557	0	49.3329608535038	60.3390283318944	33.3325330653002	49.1477327648458
"sample_409"	5.8364716173238e-13	5.62052216748281e-10	1.66982243772452e-20	29.5466329559842	1.02496781012605e-20	36.8686921051465	8.81064166201139e-21	282.352128743954	124.376564480994	2.77537185799664e-20	55.8559817139214
"sample_129"	6.29043437712609e-13	6.05768830517243e-10	74.8318204574167	0	0	0	0	0	86.5195040639416	0	62.6486754786417
"sample_213"	6.8383169038234e-13	6.58529917838193e-10	155.172481565215	0	0	50.3986392743349	29.237453756094	0	83.8950139998867	0	60.2964114044689
"sample_559"	7.28506419298276e-13	7.01551681784239e-10	45.6899810998833	97.5550660559482	0	0	0	0	166.660857698679	6.68200902771641	63.4120861177736
"sample_401"	7.56845135516281e-13	7.28841865502179e-10	134.321242527718	0	0	0	53.500501165314	505.530819772116	82.2964822471494	36.6617674996531	62.6891867880498
"sample_860"	7.89693058352337e-13	7.604744151933e-10	129.49376686853	12.1000804815805	1.04995348061393e-23	118.765818072622	8.27705539181782e-24	4.02426088839343e-22	116.04919390403	3.0137135368384e-22	70.5911406732372
"sample_421"	7.9322619628065e-13	7.63876827018266e-10	0	115.503726250869	0	0	0	292.205219392919	147.046493869747	0	63.2445604864659
"sample_942"	8.0351601474739e-13	7.73785922201736e-10	4.89393235698231e-23	4.30809826928701e-28	2.59082963727534e-27	4.41273253451769e-35	59.6845044268837	333.625107409958	197.750797009591	7.41439081172478	41.5252003418422
"sample_686"	8.27640521514949e-13	7.97017822218896e-10	801.084813426642	24.2072596662656	0	0	0	0	114.810648908075	9.32559898002915	85.5716790189883
"sample_495"	1.01011818518989e-12	9.72743812337863e-10	0	80.6726644827042	51.4202563037191	30.9534718314421	0	0	117.464236854198	0	85.4893705279364
"sample_154"	1.08522521270462e-12	1.04507187983455e-09	0	0	0	0	27.810634906629	221.428280081333	0	0	56.7610850120376
"sample_595"	1.11582069747788e-12	1.0745353316712e-09	3.32499977112706e-20	16.0410204144781	2.84116033461161e-20	78.3460061333319	1.02686828277282e-20	128.278884288172	208.497403301156	9.50697591176691e-22	67.836685862862
"sample_404"	1.11754865471529e-12	1.07619935449083e-09	67.6205195845832	0	0	0	0	292.879056569438	38.6669799888405	16.727141295206	44.1063025619319
"sample_365"	1.12706051468624e-12	1.08535927564285e-09	6.47942421463528e-21	24.7178151037952	4.83186318379095e-21	1.11100331842491e-20	120.380453710546	1228.67572305645	173.866168159425	398.934636866902	56.4252031028861
"sample_490"	1.24095264713239e-12	1.19503739918849e-09	80.4852017542144	0	0	64.6419566304009	0	185.975963014336	134.293112271014	427.474149550172	76.1296167798615
"sample_197"	1.29641094169724e-12	1.24844373685444e-09	77.7481533385058	54.5183476582441	0	0	94.7899100969731	110.014718535936	197.48565109899	48.7654108427822	58.6778084285687
"sample_600"	1.38846003132974e-12	1.33708701017054e-09	0	0	0	83.9734693605771	0	214.135809184304	105.130340238185	0	60.7603812169338
"sample_672"	1.42144398744293e-12	1.36885055990754e-09	0	0	57.0986149359074	0	0	301.311880978462	77.3322170427287	0	91.2572870429017
"sample_812"	1.49672310912145e-12	1.44134435408395e-09	0	0	0	0	0	98.6276251976969	154.97326739695	0	45.3991074053527
"sample_782"	1.51801107919916e-12	1.46184466926879e-09	100.494312920602	0	0	0	189.538587945117	342.144144822665	239.516225335583	0	52.3067289760324
"sample_4"	1.55494250339812e-12	1.49740963077239e-09	139.506942547129	0	0	76.5416908704697	114.400413409069	116.348711021366	234.956971205109	13.2913609525956	70.953909994261
"sample_906"	1.59325185723512e-12	1.53430153851742e-09	224.760674562656	0	0	85.7488424153081	870.032517143599	0	251.053383332851	0	67.4045825455859
"sample_842"	1.6750330644895e-12	1.61305684110339e-09	0	0	0	0	0	766.792035546431	324.980406889999	69.5561046401253	68.671452923445
"sample_233"	1.72686822324003e-12	1.66297409898015e-09	0	0	0	0	0	666.179952631577	0	0	78.8200473684233
"sample_258"	1.77539837312004e-12	1.7097086333146e-09	6.27123314660813e-25	5.20966105266361e-28	25.9355909276395	7.66801562105105e-23	7.60940836240023	5.12627572818518e-28	368.894342998122	3.40985342701907e-25	61.5606577118382
"sample_316"	1.78731488544633e-12	1.72118423468482e-09	114.930053814525	0	0	0	0	276.794783777646	113.864150602251	0	60.4110118055777
"sample_192"	1.88178860242287e-12	1.81216242413322e-09	574.819637761848	34.8883696181955	0	0	0	0	110.178620217256	0	55.1133724027013
"sample_507"	1.91417714554046e-12	1.84335259115546e-09	5.17126418833147e-24	1.18402977569833e-22	80.0898441122716	7.86848058761588e-23	4.76085104674276e-23	93.8373912983912	72.7313887123285	4.14945007213979	54.1919258048688
"sample_566"	2.25216259736999e-12	2.1688325812673e-09	96.8628412106176	19.1089916190415	0	27.9515967536618	0	0	135.944559430782	0	44.1320109858966
