"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_646"	0.00416552891645535	1	269.741053733006	1.33642865855246e-20	1.81173596779187e-21	155.328839417502	5.48673657181085e-20	869.750591511356	64.0567148449257	1.25306182281274e-27	60.1228004932107
"sample_686"	0.0051431378610088	1	217.276584284799	0	78.2450259138803	0	0	830.659941807854	230.534930883718	20.9506259545583	61.3328911551906
"sample_334"	0.00578682377559366	1	0	0	0	0	0	376.061069926352	98.9888145906656	0	38.9501154829828
"sample_852"	0.00789003573719771	1	84.4198739116497	114.312409011518	0	43.9847020488714	0	0	55.5088712892194	0	37.7741437387417
"sample_327"	0.0181670746239213	1	107.541580288684	1.49225062817527e-28	3.36739658112364e-28	1.27243786192086e-27	6.30475714445179e-21	65.7633905209121	145.004751161829	13.5059292119572	26.184348816617
"sample_957"	0.0207179088715036	1	4.70244481122384e-22	119.256771520433	17.5037607467311	78.0750504659869	6.93530507572835e-20	105.291911105019	103.954399283747	8.49722226408929e-23	24.9181068780837
"sample_339"	0.0208091740180808	1	0	115.511750313186	0	0	0	648.377506275683	165.516825866646	0	38.5939175444847
"sample_593"	0.027110100321195	1	95.7610066706129	8.00876722292579e-23	1.33406623768541e-24	1.24055228558663e-30	2.39148512365769e-29	145.094060367309	153.051287752627	2.8482474423301e-25	23.0936452094506
"sample_550"	0.0293227055253713	1	0	0	0	60.7321350073686	0	146.425664558905	58.9443987856322	29.7819236551315	20.1158779929624
"sample_762"	0.0377594196568651	1	62.8273579736032	1.7786735449603e-21	151.847869175886	70.7194610691229	5.92795209779661	264.527889282398	415.952003460369	3.32707098697276e-21	36.197466940823
"sample_219"	0.0381711486292448	1	0	0	0	0	0	187.508222328278	434.450452306686	324.869122130224	30.1722032348116
"sample_154"	0.0437301222470703	1	0	71.5235182539693	0	204.558607564892	0	432.953626395255	0	0	56.9642477858834
"sample_160"	0.0512405744305578	1	74.4215934808844	31.2533942044639	199.394251935435	0	100.444427673756	140.684726503431	117.024272526595	0	28.7773336754355
"sample_632"	0.0534961165878938	1	0	0	0	0	0	178.988118003647	76.9477256440382	41.9660348268066	19.0981215255082
"sample_22"	0.062457130277682	1	0	0	0	97.3696882617417	0	1311.96649959253	0	36.6638121457276	0
"sample_611"	0.0638860838395553	1	60.5165985976727	0	72.2889358432304	147.364485912898	74.2376186608865	183.066050511168	0	0	36.526310474144
"sample_419"	0.0662393982446244	1	237.612112471906	9.30202917576164e-24	65.7898970312493	60.3901064797179	5.66073889979196e-23	2.64331138607037e-28	78.2138523466278	4.37518894739625e-23	12.9940316704988
"sample_383"	0.0664186582115025	1	54.8022603833557	165.507447038139	9.25866798575759e-25	4.52254259726297e-27	2.32280182560729e-19	126.993658203268	60.4468136568425	1.62876472151052e-19	20.2498207183946
"sample_534"	0.0673679314538074	1	0	0	0	24.2500967074365	0	55.391669957733	0	0	10.3582333348306
"sample_860"	0.0719504153360833	1	0	0	0	0	0	422.441810695008	90.2814822785678	0	35.2767070264242
"sample_374"	0.0768214587118272	1	0	0	0	0	5.69832780438093	233.537749685791	17.0403313535779	0	12.7235911562503
"sample_975"	0.0788960766411266	1	273.8984525211	0	0	0	0	342.616456845881	378.905984574805	0	37.5791060582129
"sample_278"	0.0804326738561576	1	0	0	41.1466551693281	0	0	394.166780259738	113.381615723014	0	14.3049488479203
"sample_113"	0.0843986196906395	1	4.05792637697197e-30	30.2808197166695	53.4728642082489	1.72806844271911e-26	2.52267166163897e-28	228.126573166973	76.8770402235451	1.57508569115295e-29	13.242702684564
"sample_202"	0.0873551981432232	1	0	426.030534665034	0	0	522.367413751158	1518.11537060687	0	0	38.4866809769396
"sample_905"	0.0971102119656606	1	0	55.7315311296978	174.138465886828	0	0	40.4935502339122	89.368472983368	0	23.2679797661935
"sample_436"	0.0995949402525903	1	0	33.0213860201903	0	39.9119565271487	0	297.076938088853	79.6458460074346	15.3438733563736	0
"sample_560"	0.100253365724946	1	0	0	38.8031327880169	53.5468247726052	0	0	225.650042439378	0	0
"sample_649"	0.110402776683169	1	208.309039257296	49.9369603153945	0	94.5237515880557	0	164.055951854073	259.174296985181	0	0
