"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS35"
"sample_960"	3.97383138273288e-30	3.81487812742356e-27	0	0	0	0	0	40.8282618537271	0	0	120.171738146273
"sample_342"	5.60290880255275e-28	5.37879245045064e-25	0	0	0	0	0	0	141.106471559189	0	117.893528440811
"sample_328"	1.18449673597989e-27	1.13711686654069e-24	0	0	0	44.8561285750545	0	0	0	0	114.143871424946
"sample_621"	5.14578225640229e-27	4.9399509661462e-24	0	0	68.1977983842478	0	18.0305963443523	0	87.9109985820235	0	120.860606689376
"sample_845"	1.31517166060239e-22	1.26256479417829e-19	26.2945774475686	0	0	0	0	0	45.7761567261302	40.9367947050806	110.992471121221
"sample_613"	1.52344612075696e-22	1.46250827592668e-19	0	36.9669886201295	0	0	0	14.8693448044287	0	0	99.1636665754418
"sample_758"	2.10329857009088e-21	2.01916662728724e-18	0	0	0	51.9248776647986	12.5345088716658	0	109.759015370499	34.2526799887471	129.52891810429
"sample_360"	2.18918815258969e-21	2.1016206264861e-18	0	15.1093638582668	0	0	0	50.0055169932679	0	0	89.8851191484653
"sample_910"	5.69264526548927e-21	5.4649394548697e-18	0	0	0	0	0	99.5264381226686	24.4483162162641	0	127.025245661067
"sample_0"	5.86186331630134e-21	5.62738878364928e-18	0	51.6015721131991	0	0	0	51.9213031928168	0	0	111.477124693984
"sample_91"	6.31878110144026e-21	6.06602985738265e-18	0	0	0	0	0	58.0177338804068	0	0	103.982266119593
"sample_146"	6.90071647151126e-21	6.62468781265081e-18	0	0	0	0	0	0	245.040404912257	0	119.959595087743
"sample_759"	8.11719985148824e-21	7.79251185742871e-18	0	0	12.6427009725747	0	0	0	83.1517858526202	0	88.2055131748051
"sample_100"	5.29634984040135e-20	5.0844958467853e-17	2.99152549713678e-23	9.5514027252216e-24	1.40367776375277e-23	6.77908951567304e-24	3.87221135723536e-23	46.4717677993729	140.110598825444	79.5430448532078	104.874588521976
"sample_320"	7.0948921967042e-20	6.81109650883603e-17	5.39622732131771e-22	1.09368959241633e-22	2.2384140479648e-22	59.884826655876	0.360666175173821	79.5634706655864	102.472279578385	8.23099896438611e-23	113.718756924979
"sample_924"	8.75415760401847e-20	8.40399129985773e-17	0	0	0	0	11.8118115536433	48.9092427623396	59.1342287444034	0	100.144716939614
"sample_866"	1.02080086193425e-19	9.79968827456883e-17	0	0	0	0	0	0	120.679063872425	49.4800006650812	105.840935462494
"sample_35"	1.44820274012075e-19	1.39027463051592e-16	76.7698322448762	0	0	0	0	0	232.299562626416	0	138.930605128708
"sample_655"	1.56171590587811e-19	1.49924726964299e-16	0	0	0	0	116.960497111909	0	72.0098370536528	0	124.029665834438
"sample_490"	2.04462620959492e-19	1.96284116121113e-16	0	0	85.0280942255592	54.2709105346047	13.4951942524583	101.072884596746	0	0	146.132916390631
"sample_932"	2.51034757430817e-19	2.40993367133584e-16	0	0	0	0	0	271.575529301178	207.045951681705	0	133.378519017117
"sample_717"	4.32575269251186e-19	4.15272258481139e-16	0	0	21.6272658351434	0	0	143.638753510292	77.361672638415	0	110.37230801615
"sample_678"	5.42814342337559e-19	5.21101768644057e-16	40.8388140132521	0	98.5568276026737	0	0	0	94.8496448925891	0	109.754713491485
"sample_243"	8.90684520451275e-19	8.55057139633224e-16	0	0	0	0	5.34162536343468	0	106.771259296937	0	93.8871153396284
"sample_453"	2.22732982040621e-18	2.13823662758997e-15	6.7736886456004e-25	9.99733074420291e-24	114.752885327237	3.94744336429304e-23	68.9316500243818	5.98219141055137e-25	121.588162104178	0.319589911017267	101.407712633186
"sample_198"	4.55215925560711e-18	4.37007288538283e-15	0	0	69.2651870833496	0	0	62.2043020958713	0	0	105.530510820779
"sample_659"	5.78308677324042e-18	5.55176330231081e-15	0	0	209.735835536355	0	0	0	0	0	95.2641644636452
"sample_650"	5.90282031068471e-18	5.66670749825732e-15	1.94391404990821e-28	1.17361787769391e-28	1.41840821631988e-27	8.92542449890536e-28	16.6997689565744	83.9862657315599	62.0306671443133	222.225815626573	110.05748254098
"sample_132"	1.31161695048325e-17	1.25915227246392e-14	0	0	0	0	0	125.560875468981	27.3437048760563	0	121.095419654963
"sample_36"	2.02290411858708e-17	1.9419879538436e-14	0	0	0	0	0	172.263860566091	0	32.7156437772631	121.020495656646
"sample_711"	2.39702932055121e-17	2.30114814772916e-14	0	110.277358679124	0	0	0	0	118.03294554864	0	121.689695772236
"sample_483"	2.91282311736109e-17	2.79631019266665e-14	28.4787297811609	98.164789820835	0	45.0752702656852	0	0	0	0	121.281210132319
