"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_257"	9.93388837509838e-13	9.65573950059562e-10	0	0	36.2356298745051	0	0	0	177.756694078175	113.82269132409	58.1849847232293
"sample_762"	9.93923068509079e-13	9.66093222590825e-10	57.4934521462008	0	0	0	0	440.655539725805	116.912712852694	0	30.9382952752993
"sample_211"	1.17657569208911e-12	1.14363157271061e-09	474.560183446687	0	0	0	0	0	92.270426691534	0	50.1693898617794
"sample_8"	1.24359565838459e-12	1.20877497994982e-09	88.0434127750488	109.526027636007	0	0	0	262.255142539143	96.8931744910691	71.8888371030424	45.3934054556898
"sample_947"	1.28540843737771e-12	1.24941700113113e-09	209.72604391353	0	0	0	0	403.658000591104	65.0479651208287	189.696557998192	63.8714323763451
"sample_707"	1.37065496002092e-12	1.33227662114034e-09	82.5569607754262	93.1939361844523	7.76197995080191e-29	35.7912436268984	6.60359632251006e-23	167.399078420191	71.9628792916846	7.10373269682914e-27	53.0959017013474
"sample_449"	1.65267618414835e-12	1.60640125099219e-09	82.9085622086814	154.847556616607	0	0	0	0	115.866318322288	0	49.3775628524243
"sample_255"	1.73070605922713e-12	1.68224628956877e-09	103.712722900116	1.96787461610397e-12	44.2533485518677	1.45168730185586e-22	9.08627504615096e-23	41.8739786740412	111.251655413762	45.1480348008183	54.7602596593933
"sample_96"	2.19576328201191e-12	2.13428191011558e-09	8.73863499738832e-24	8.75313836125974e-20	2.43544334168055e-23	61.4465901741856	1.21863149414611e-23	150.350278200655	28.1709961038487	0.180553211550381	47.8515823097599
"sample_389"	2.43916864915819e-12	2.37087192698176e-09	0	0	0	0	1285.7584973761	186.872689384101	153.858815727496	0	53.5099975123043
"sample_372"	2.54026276774904e-12	2.46913541025207e-09	109.07930752453	0	51.7807705669099	0	923.329401523549	0	83.8878512854295	0	52.9226690995821
"sample_111"	2.6978429550852e-12	2.62230335234281e-09	424.210852411522	45.8309198388957	3.03006156611798e-24	1.50824368650929e-27	5.99333765059403e-29	89.5418317651176	2.71023434789722e-25	240.173063105033	44.2433328794311
"sample_539"	3.0323536444507e-12	2.94744774240608e-09	0	0	0	0	0	215.872036460781	328.842982033353	0	51.2849815058662
"sample_537"	3.4042125218434e-12	3.30889457123178e-09	300.35689434269	50.3369319385426	0	0	0	0	224.327953111738	33.0227867449732	59.955433862056
"sample_543"	4.01366113519809e-12	3.90127862341255e-09	6.46079237401607e-23	1.93977251827377e-23	1.01224943663716e-22	33.7030698369995	0.34481055888229	5.88004835660071e-23	137.910256860447	7.53021987734085e-22	34.0418627436714
"sample_572"	4.02806409946849e-12	3.91527830468337e-09	265.896312270825	0	0	0	0	139.356581460667	39.0094871344582	0	46.7376191340501
"sample_829"	4.3777012107057e-12	4.25512557680594e-09	682.007456474212	0	0	0	0	161.827422392115	95.5065956915617	18.9185375286986	43.739987913413
"sample_777"	4.91632064403714e-12	4.7786636660041e-09	0	15.712348557257	0	0	0	84.4375083410313	83.0256589887174	0	45.8244841129943
"sample_130"	5.63083055103296e-12	5.47316729560404e-09	80.3437147423906	77.9617211685128	0	0	0	57.3231291905903	27.4973967658755	0	39.8740381326308
"sample_234"	5.98067675317582e-12	5.8132178040869e-09	331.649632218035	0	0	0	16.7813115715362	0	113.413061040648	27.0584073500785	50.0975878197028
"sample_50"	6.11262923025852e-12	5.94147561181128e-09	0	0	0	17.2089614040523	0	56.0149142989689	0	0	41.7761242969788
"sample_683"	6.24350505918858e-12	6.0686869175313e-09	179.937385966314	64.7523452895522	0	0	28.7804656508904	55.1830990596476	0	0	37.3467040335954
"sample_607"	6.26441137621078e-12	6.08900785767688e-09	0	0	0	0	6.94257991613649	121.19399022328	100.681382779417	0	38.1820470811668
"sample_819"	6.67411663277779e-12	6.48724136706001e-09	0	149.287240911327	0	0	0	136.977077900031	76.9801939235978	0	43.7554872650443
"sample_815"	6.86670793443181e-12	6.67444011226772e-09	0	185.449482070044	0	0	0	100.344843477774	70.5664790795797	8.31105311735247	41.3281422552495
"sample_600"	7.41173172099178e-12	7.20420323280401e-09	309.532322210319	77.9813217604619	0	0	2.96661336695358	0	55.5940803137837	0	65.9256623484815
"sample_459"	7.96361681236295e-12	7.74063554161679e-09	205.283795618755	0	0	0	0	0	173.934737700888	10.621294628446	67.1601720519115
"sample_93"	8.25526486192586e-12	8.02411744579194e-09	32.240708055309	0	0	0	0	0	388.26823894767	16.6971668587581	42.7938861382634
"sample_285"	8.33709013740642e-12	8.10365161355904e-09	109.524202634889	0	56.6055834926848	0	0	86.1320217578911	274.135565909877	34.5889891589292	61.0136370457285
"sample_76"	8.4256697841165e-12	8.18975103016124e-09	200.803379142069	0	95.2857098444144	0	0	73.5370884515201	170.49524094095	0	90.8785816210465
"sample_58"	8.94074192313592e-12	8.69040114928812e-09	105.238591066419	2.23925927572367e-22	4.67270355084758e-25	1.09589608752254e-24	1.51420826135463e-26	208.927540501317	162.496043980137	1.66375892664247e-23	38.3378244521265
"sample_226"	1.2256776301067e-11	1.19135865646371e-08	74.7155104938808	0	0	0	0	275.078784341218	58.5109424326922	0	47.6947627322091
"sample_713"	1.26782758652002e-11	1.23232841409746e-08	78.7193723583565	0	0	76.3477048152566	369.352391783745	0	0	48.1671702767224	48.4133607659198
"sample_847"	1.56504070260993e-11	1.52121956293685e-08	81.0780476717598	0	50.6232334938765	51.5561474824111	0	0	184.312841358051	0	63.4297299939017
"sample_843"	1.60640209532942e-11	1.56142283666019e-08	156.280140372438	138.629179969305	34.3144285513685	0	0	173.46759413272	175.098358790416	0	48.2102981837525
"sample_954"	1.72330839591714e-11	1.67505576083146e-08	0	48.1668469899261	0	0	3.93027857871193	232.79156288197	673.296546717226	28.4573350610465	51.3574297711187
"sample_183"	1.74289443506867e-11	1.69409339088675e-08	0	31.7543587355304	0	0	10.2552739195696	118.80540261153	239.363498572328	0	48.8214661610417
"sample_716"	1.74964015830061e-11	1.70065023386819e-08	81.0507475060226	36.0297704296341	0	0	0	0	154.518686139275	6.70337035422475	47.6974255708437
"sample_26"	1.97370108089362e-11	1.9184374506286e-08	0	0	0	0	56.6375234176519	129.047263351744	640.937566286748	0	80.3776469438565
"sample_579"	2.05356918621678e-11	1.99606924900271e-08	0	0	0	0	22.4822391174903	165.187086330318	52.4901645570435	15.0575433873523	26.7829666077964
"sample_546"	2.07821808447845e-11	2.02002797811305e-08	3.99852422019136e-21	4.2957000937925e-21	33.5451318793748	5.31199638646085e-20	5.49678802934894e-20	349.879020151407	119.072558125981	7.40565699846144e-23	39.5032898432372
"sample_775"	2.18163245351819e-11	2.12054674481969e-08	452.131166468602	0	0	0	0	0	163.587652497173	0	53.2811810342253
"sample_236"	2.19591932337709e-11	2.13443358232253e-08	139.957994263881	0	0	0	0	0	167.774737811319	8.65685576206145	51.6104121627385
"sample_492"	2.44546061523946e-11	2.37698771801275e-08	327.761960996917	0	32.7024811674245	0	0	184.490833961911	119.223370664048	0	49.8213532096989
"sample_283"	2.49345091016315e-11	2.42363428467859e-08	77.5868295302943	95.4854341818716	2.91246383459838e-22	1.98252524444329e-23	4.11981293038609e-25	255.721804678609	55.1444416626998	2.0921840414039e-23	41.0614899465251
"sample_781"	3.14374857227252e-11	3.05572361224889e-08	913.751973887746	0	0	0	0	0	479.30114153936	34.5226217085025	57.4242628643919
"sample_834"	3.2152484329101e-11	3.12522147678862e-08	0	116.289825038143	0	0	0	47.9270053887718	186.219541554834	0	41.5636280182512
"sample_338"	3.34363296261947e-11	3.25001123966612e-08	121.776113037748	0	0	0	0	34.8052692624197	77.389222832246	0	37.0293948675861
"sample_433"	3.58681184601582e-11	3.48638111432738e-08	0	0	0	81.2961139483808	0	59.4836041565969	92.6918642740825	0	48.5284176209398
"sample_476"	4.1029558792377e-11	3.98807311461904e-08	48.1502748203836	0	0	0	0	212.736626879866	111.216310464486	20.7487402761101	39.1480475591549
"sample_384"	4.30892722260459e-11	4.18827726037166e-08	0	0	89.893313755108	0	1917.13563000206	103.02087634081	33.9867646481415	0	62.9634152538846
"sample_979"	4.39750854597868e-11	4.27437830669128e-08	0	0	0	74.7655550366194	0	0	223.867105643536	0	61.3673393198447
"sample_587"	4.65867841371173e-11	4.5282354181278e-08	653.960730768617	0	0	0	0	0	207.282518152924	0	41.7567510784591
"sample_212"	4.93349465426248e-11	4.79535680394313e-08	0	0	0	0	0	184.05645332877	69.7960235182571	0	43.1475231529724
"sample_629"	5.03196269012809e-11	4.8910677348045e-08	62.3007472945694	0	0	44.0442875346285	0	304.503942222183	49.890638130541	0	60.2603848180778
"sample_549"	5.39848485596982e-11	5.24732728000267e-08	66.5141261036791	91.2195192330065	0	0	0	0	0	0	39.2663546633144
"sample_164"	5.86143477495213e-11	5.69731460125347e-08	0	207.065117015306	0	0	21.6222202556961	429.80427318896	164.451112065348	0	54.0572774746908
"sample_908"	5.88164585051836e-11	5.71695976670384e-08	0	0	0	0	0	147.851210594623	163.298541797457	0	37.8502476079197
"sample_429"	7.61390033622102e-11	7.40071112680683e-08	159.310499936183	2.22508716261286e-24	5.73476072838382e-25	71.8262967172624	40.3242571564835	254.117286247568	201.265401993823	7.68388624948079	65.4723716992001
"sample_488"	8.00168794492517e-11	7.77764068246727e-08	0	0	0	37.4868928635559	0	122.246728598565	61.6931534373099	23.545095470524	39.0281296300455
"sample_824"	9.2691384113622e-11	9.00960253584406e-08	380.230575728034	0	0	0	0	124.877095856685	108.642974274274	0	47.2493541410069
"sample_422"	9.28153627151023e-11	9.02165325590794e-08	117.930670682384	2.56384939056014e-20	30.0265112848604	2.36137207735999e-20	14.3423730326067	424.682807378113	145.30769533775	122.890692424284	50.8192498600024
"sample_929"	9.9676671824925e-11	9.68857250138271e-08	581.149958449334	0	0	41.3209223584144	0	301.137626381151	65.3388395433351	0	62.0526532677648
"sample_532"	1.03328407577014e-10	1.00435212164858e-07	0	0	78.7611364401516	0	24.4579656563593	0	138.505835134064	0	59.275062769425
"sample_376"	1.0630531940169e-10	1.03328770458443e-07	208.800288954242	0	0	0	0	704.961537708068	209.463072805936	0	48.7751005317535
"sample_92"	1.07679562559291e-10	1.0466453480763e-07	155.217838497221	78.6664252378792	0	52.7372763728944	0	0	193.833254328174	0	87.5452055638308
"sample_545"	1.1556893460991e-10	1.12333004440832e-07	1.02781722128915e-24	6.04726607030569e-22	11.5994710540683	7.883061331251e-25	1.70085491452619	2.06836602695643e-25	110.944151191192	8.54537768399509e-22	29.7555228402139
"sample_785"	1.16033564610314e-10	1.12784624801225e-07	79.1327966737502	0	0	0	0	0	351.10195702323	0	54.7652463030201
"sample_663"	1.17219669754904e-10	1.13937519001767e-07	0	0	0	45.190255183716	0	73.7571382839267	38.5362312446368	0	52.5163752877205
"sample_293"	1.17488612210923e-10	1.14198931069017e-07	62.3899190353252	18.0762122453679	0	0	0	246.595808107026	79.1099536705778	0	42.828106941703
"sample_528"	1.1976718460307e-10	1.16413703434184e-07	132.436901895671	0	34.5208969454376	0	0	95.6047591043267	0	0	42.4374420545644
"sample_708"	1.21181670905725e-10	1.17788584120365e-07	174.319803804755	0	0	0	178.993006510676	454.776068783162	94.2013280309976	0	66.7097928704095
"sample_151"	1.24906927602582e-10	1.2140953362971e-07	42.2984403916028	2.52989172356009e-23	41.0919148252156	7.1764612057123e-21	129.281714382961	170.157862318705	332.256954740382	5.60983510010746e-22	52.9131133411343
"sample_617"	1.28937768403425e-10	1.25327510888129e-07	5.39358475718338e-29	100.905292783747	8.22547189397101e-26	46.6521243379765	1.20365605428886e-23	2.76099113705623e-36	62.7429858062538	21.932961011739	42.7666360602842
"sample_701"	1.3854399413185e-10	1.34664762296158e-07	63.4490389332497	153.92213596885	0	0	15.1567127571727	0	173.73843404227	22.4194021158086	62.314276182649
"sample_139"	1.45068728226237e-10	1.41006803835902e-07	184.473621971901	0	0	41.0134942798343	0	247.423378094664	76.8043743198352	0	60.2851313337656
"sample_894"	1.60096022928438e-10	1.55613334286441e-07	69.4890375614006	53.7864791658387	32.4273527673337	0	0	74.4355867306991	95.530730023675	0	49.3308137510529
"sample_750"	1.63198217350235e-10	1.58628667264429e-07	0	0	0	0	0	168.123291376023	282.11550984979	18.6688049525996	38.0923938215876
"sample_333"	1.90384984153479e-10	1.85054204597181e-07	30.2673882724024	4.44638141071013e-20	2.60527602121948e-21	49.8782744131088	1.99402430909672e-21	0.148631511932035	107.592273486255	46.1832903433311	61.9301419729709
"sample_578"	1.98285263627646e-10	1.92733276246072e-07	295.820862701799	0	47.6876982289273	48.0994244004234	0	0	0	0	47.3920146688504
"sample_109"	2.01391680824758e-10	1.95752713761665e-07	314.802816120894	35.7687859234256	0	29.2676688923445	0	80.266392930839	0	0	51.8943361324973
"sample_204"	2.13531031201395e-10	2.07552162327756e-07	92.8108127447525	0	0	0	0	346.030243256762	86.2706569496073	0	46.8882870488787
"sample_500"	2.14723264771795e-10	2.08711013358185e-07	0	0	0	0	0	753.496766646728	76.2019637622183	0	32.3012695910532
"sample_201"	2.17281451629179e-10	2.11197570983562e-07	164.862815365778	33.9344263641863	0	0	10.1180302967671	111.961420835276	50.6792436353651	0	33.444063502628
"sample_996"	2.37063085291415e-10	2.30425318903255e-07	87.655272008343	0	44.5698475771701	0	0	50.2225623140689	62.4746955770145	13.4733861598711	60.6042363635323
"sample_187"	2.40277421364914e-10	2.33549653566697e-07	104.129005002568	63.1004963292175	0	0	0	307.688733729339	72.7141581591267	8.8082139786479	48.5593928011008
"sample_862"	2.53189786728029e-10	2.46100472699644e-07	0	39.074332460718	0	0	8.96396951896143	0	100.786892808347	0	42.1748052119738
"sample_442"	2.56274913499634e-10	2.49099215921644e-07	153.912889714056	2.65484989313522e-25	24.1362714726549	2.21530809565814e-21	1.47726364845964e-23	383.170046316804	225.890159396003	3.52145548741565e-19	41.8906331004827
"sample_568"	2.5724170890313e-10	2.50038941053842e-07	0	0	0	0	25.330554925306	1724.77763960011	130.451825667966	0	71.4399798066154
"sample_229"	2.73148618270595e-10	2.65500456959018e-07	203.124583559808	0	27.2650595732765	0	0	327.773652661271	442.478349777395	0	66.3583544282493
"sample_985"	2.83401314844056e-10	2.75466078028422e-07	0	47.1569774522944	42.6345601514555	0	0	40.2090481221116	191.882092503136	0	45.1173217710023
"sample_997"	2.86026638122262e-10	2.78017892254839e-07	250.230980949159	0	0	0	0	209.529858745419	52.4184485696905	0	33.8207117357311
"sample_325"	2.9265397625747e-10	2.84459664922261e-07	69.4564005529495	0	41.9207545760165	0	0	65.5612744167565	157.803420563755	0	51.2581498905228
"sample_883"	3.00405344462099e-10	2.9199399481716e-07	212.198587958606	136.142818502468	60.6699452463449	0	0	79.1219022035028	75.9344929083797	0	55.932253180698
"sample_138"	3.40527073928525e-10	3.30992315858527e-07	0	0	0	0	0	55.8555537015548	269.119427391511	0	47.025018906934
"sample_446"	3.44803652873306e-10	3.35149150592854e-07	0	217.180881406207	0	50.5640584568265	0	157.119767334133	163.887573626913	7.46364891983383	45.7840702560869
"sample_649"	3.97986528184677e-10	3.86842905395506e-07	118.636590060511	25.6332712933037	47.7496605905029	0	0	114.483816743518	34.6491815908175	191.079108316506	50.7683714048404
"sample_761"	4.24165672740395e-10	4.12289033903664e-07	85.4130593176039	0	0	76.1724651931993	0	151.028619919374	40.2456443491078	20.2814928179327	59.8587184027825
"sample_873"	4.62881675080739e-10	4.49920988178478e-07	38.3629473838893	0	0	0	0	222.719022697382	69.1854406822329	12.8628762728077	31.8697129636882
"sample_122"	5.04023124152944e-10	4.89910476676662e-07	13.5937690669369	0	0	0	0	0	92.9177854191577	0	33.4884455139054
"sample_986"	5.05730701932741e-10	4.91570242278624e-07	68.4129359145206	0	67.9461231056597	0	0	105.025950917286	46.9657715762509	32.4374347597745	51.2117837265087
"sample_838"	5.48163015736761e-10	5.32814451296132e-07	0	0	0	62.6747837959601	0	291.979853110821	263.632749284363	0	49.712613808856
"sample_448"	5.82794531573418e-10	5.66476284689363e-07	0	229.139810604683	0	0	0	751.327567434292	100.229393011105	0	47.3032289499201
