"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_870"	4.22868127879817e-12	4.08913479659783e-09	311.598187070483	15.308977770893	0	0	0	0	57.0178682821675	0	40.0749668764565
"sample_342"	4.26273115967957e-12	4.12206103141015e-09	1.75798821340761e-23	3.31310523232473e-23	9.89224435744848e-24	7.72654268350644e-24	10.1733207531634	64.9879583805447	76.3237121864458	0.45073455375719	29.064274126089
"sample_367"	4.27761748587644e-12	4.13645610884251e-09	161.732490395975	0	0	0	0	59.8933744131781	0	0	45.3741351908468
"sample_404"	5.13507757299577e-12	4.96562001308691e-09	53.621664267115	0	0	0	0	80.8742163731133	0	0	38.5041193597717
"sample_80"	5.53278394516181e-12	5.35020207497147e-09	62.1959719768413	0	0	0	0	159.091285056025	147.324317615858	0	55.3884253512757
"sample_811"	6.94062398614502e-12	6.71158339460223e-09	33.5346205082182	51.2962334443704	0	0	0	89.4503233567029	0	0	33.7188226907085
"sample_754"	1.06844043048656e-11	1.03318189628051e-08	0	0	0	101.20018933345	0	421.689458270893	0	0	52.1103523956571
"sample_357"	1.30476894503381e-11	1.26171156984769e-08	13.2694573945511	0	11.8311927757671	0	11.289418360545	0	74.472101292	40.7768353334434	36.3609948436934
"sample_767"	1.51120049960047e-11	1.46133088311365e-08	0	0	0	0	10.4608198507613	155.980030575948	117.777182781426	0	38.7819667918648
"sample_845"	1.67702037790247e-11	1.62167870543169e-08	0	75.7718326201963	0	0	0	0	303.125082417057	0	75.1030849627465
"sample_594"	1.8692154041597e-11	1.80753129582243e-08	112.104322725207	0	0	0	0	139.932405398546	65.0145449475328	26.0780093694659	42.8707175592483
"sample_897"	2.05741284553002e-11	1.98951822162752e-08	25.3796386851932	0	0	42.538321327826	0	134.180445598985	0	0	47.9015943879953
"sample_61"	2.14240495337817e-11	2.07170558991669e-08	0	0	0	0	26.4480070702546	0	78.4897180371407	0	28.0622748926048
"sample_386"	2.21627663185351e-11	2.14313950300234e-08	0	9.37028261217035	0	0	0	341.525848464482	324.017637348152	0	39.0862315751951
"sample_755"	2.25634135051056e-11	2.18188208594371e-08	176.4912856281	31.6369877142816	75.857086750794	0	10.2790869936447	0	111.331682751805	0	55.403870161374
"sample_208"	2.58453358204856e-11	2.49924397384096e-08	156.251350625019	82.0088238356665	0	0	0	0	251.801344036859	0	36.938481502456
"sample_290"	3.05631726939497e-11	2.95545879950494e-08	265.9294514297	68.844905676939	0	0	0	202.931222056317	136.40585870152	0	88.888562135524
"sample_688"	3.07119129749786e-11	2.96984198468043e-08	58.9622649183573	0	0	0	0	0	52.6751041029512	0	38.3626309786915
"sample_38"	3.51902125351201e-11	3.40289355214612e-08	108.307527396231	0	0	0	0	667.129757017192	127.396983448932	0	77.1657321376451
"sample_345"	3.86772810497008e-11	3.74009307750607e-08	3.47138409591525e-28	1.39159722796965e-29	3.88306834042103e-28	1.99356907240319e-28	6.55080324556766	8.89256558540418e-27	224.369436558095	44.837400009096	38.242360187241
"sample_785"	4.21765877860414e-11	4.0784760389102e-08	126.515132078842	383.042329745978	0	0	0	77.260579007337	51.076535540936	0	38.1054236269064
"sample_778"	4.25874871236359e-11	4.11821000485559e-08	54.0565202490556	0	0	0	10.4149847637787	182.786970722724	128.984082437888	0	38.7574418265544
"sample_918"	4.28442651143470e-11	4.14304043655736e-08	129.933003942263	0	0	36.6557322796497	3.11032431418587	94.0128452664936	74.4728245254191	0	53.8152696719887
"sample_197"	4.3823874748679e-11	4.23776868819726e-08	0	85.8593279927357	33.9531679832076	0	188.663595764514	0	38.4676721667967	0	39.0562360927458
"sample_480"	5.04848685793975e-11	4.88188679162774e-08	0	0	63.7912107368132	0	0	145.349496998597	212.015428714394	26.0444731011552	46.7993904490398
"sample_73"	6.02526502752234e-11	5.8264312816141e-08	116.875244104637	0	0	0	0	230.814496390471	133.051033577594	59.0775323592112	51.1816935680865
"sample_816"	6.31986460223545e-11	6.11130907036168e-08	0	0	0	49.0705138860222	0	0	40.2422848971769	0	59.6872012168009
"sample_440"	7.06265615952082e-11	6.82958850625663e-08	142.988561826165	5.13792228665264e-22	52.0227239673962	6.85285974267632e-23	3.30497734706272e-22	260.130741735015	42.4296200053498	1.08842752758126e-23	52.4283524660738
"sample_192"	7.41504973107e-11	7.17035308994469e-08	138.773283764196	1.42749895584064e-21	4.76939840538886e-23	5.78206239964631e-22	1.87569263672782e-25	54.6623145544625	112.422980510669	4.61241168294097e-23	45.1414211706731
"sample_296"	8.11290847718277e-11	7.84518249743573e-08	0	0	0	47.5317750196199	100.173044250041	0	26.4846224364853	0	30.8105582938533
"sample_763"	1.03405810920125e-10	9.99934191597611e-08	150.570753470076	0	0	0	6.87754197299694	361.373367383165	0	32.239587457605	38.9387497161563
"sample_210"	1.08128385655168e-10	1.04560148928547e-07	0	0	0	0	13.2404151868096	91.6557463412651	235.092103942295	52.0213194484411	34.9904150811892
"sample_261"	1.11817280467702e-10	1.08127310212267e-07	203.391520202216	0	0	33.5758590924533	0	221.363229209212	0	0	40.669391496118
"sample_650"	1.19097947653395e-10	1.15167715380833e-07	0	153.936866810211	0	0	745.511413987723	123.843187631959	50.8026411734849	0	56.9058903966219
"sample_444"	1.21111959885574e-10	1.1711526520935e-07	0	69.674800159897	0	0	0	278.589347759553	87.2211667599622	59.2019130037558	59.3127723168322
"sample_866"	1.31631437543017e-10	1.27287600104098e-07	0	75.7760536444632	0	0	0	286.427984723385	173.220056761001	15.4713926878788	50.1045121832717
"sample_814"	1.35282857386085e-10	1.30818523092344e-07	116.290811711642	80.5210269519213	0	0	0	0	0	0	28.1881613364365
"sample_803"	1.63684180126967e-10	1.58282602182777e-07	60.7633687453001	130.662458396436	0	0	0	0	159.042570354139	0	34.5316025041248
"sample_534"	1.70373275723265e-10	1.64750957624397e-07	32.5990714944718	0	0	0	0	0	92.6825877181105	0	27.7183407874177
"sample_59"	1.90079661651738e-10	1.83807032817231e-07	0	0	0	0	0	0	43.1007052785229	0	29.8992947214771
"sample_4"	2.19546025408165e-10	2.12301006569695e-07	109.353919605617	0	0	0	0	114.546407950227	160.431783659951	0	40.6678887842048
"sample_878"	2.21737548794545e-10	2.14420209684325e-07	57.2701747525669	0	0	56.1570254737288	0	0	64.9230201002117	0	41.6497796734926
"sample_128"	2.2250589914856e-10	2.15163204476658e-07	64.6794177831439	0	0	0	5.83159905167969	95.2820010152848	475.48837632431	0	50.7186058255811
"sample_986"	2.22678889088685e-10	2.15330485748759e-07	40.6872360930008	89.3115017830655	0	29.9169408538962	173.916628207797	0	194.904260931456	0	37.2634321307845
"sample_202"	2.34707756925672e-10	2.26962400947124e-07	191.698201801137	0	0	68.1408575445945	39.6299919494124	0	0	32.4527634363141	38.0781852685426
"sample_472"	2.51140910431335e-10	2.42853260387101e-07	41.118367194858	0	0	0	0	348.08576428432	110.014341674053	11.9415349550796	29.8399918916893
"sample_163"	2.5631256226215e-10	2.47854247707499e-07	94.3929996368767	0	64.0112128556805	0	0	126.257192248583	0	0	43.33859525886
"sample_110"	2.83072208607864e-10	2.73730825723805e-07	0	0	0	0	22.0007913064411	548.734244455052	66.2188029585492	0	40.0461612799578
"sample_883"	2.90097287713134e-10	2.80524077218601e-07	244.41372613196	0	0	0	0	60.4983389085255	64.1694268014847	0	59.9185081580301
"sample_756"	2.93168169601303e-10	2.8349362000446e-07	0	0	0	0	0	365.307332346508	38.7117290633562	0	34.9809385901363
"sample_724"	3.26217932788493e-10	3.15452741006473e-07	0	36.5516150110198	0	0	0	155.420769260254	108.36639988526	0	38.6612158434657
"sample_391"	3.68754284342043e-10	3.56585392958755e-07	0	0	0	0	4.28998132181911	250.602712238765	189.425430401645	0	36.6818760377711
"sample_226"	3.98133113034952e-10	3.84994720304798e-07	172.585484796117	0	0	0	0	412.591423883221	0	0	50.8230913206623
"sample_240"	5.07310758390271e-10	4.90569503363393e-07	197.704412492915	0	0	66.0504139212548	15.6378101063441	555.221478121641	181.287319737593	21.3683344364587	59.7302311837941
"sample_317"	5.14365621049982e-10	4.97391555555333e-07	180.139705836274	1.23817667580129e-21	1.68750549994689e-21	1.72830316134643e-21	9.85932220091634e-22	357.624614736949	121.32914643361	68.5440830185879	37.3624499745789
"sample_175"	5.71020691792381e-10	5.52177008963233e-07	135.738512865336	0	0	98.6647595805116	0	400.083922261794	230.247358766574	0	55.2654465257839
"sample_417"	5.9958020232754e-10	5.79794055650731e-07	104.255711565743	3.42048500630459e-25	6.29623733547098e-24	4.82705281623114e-21	2.23308161889943e-23	621.274186550296	57.6542239958153	11.7593030044588	34.0565748836865
"sample_751"	6.73225474083174e-10	6.5100903343843e-07	0	104.628759261544	0	0	124.221759590562	437.395285508025	234.195448510419	0	79.5587471294501
"sample_134"	6.73817807115451e-10	6.51581819480641e-07	146.515475362809	2.50818372289675e-22	1.05707744388433e-24	71.1333933897317	6.06310377699283e-22	274.118777927837	231.768922058725	4.36500860567522e-22	50.4634312608973
"sample_828"	6.83520228397564e-10	6.60964060860445e-07	159.129249706124	0	0	0	0	0	77.2846840681329	118.343619048036	42.2424471777077
"sample_802"	7.03858750840696e-10	6.80631412062953e-07	175.955783834219	0	0	0	0	80.8875795916941	103.680209553101	0	40.4764270209864
"sample_31"	7.41345938925502e-10	7.1688152294096e-07	62.8557267044156	0	0	0	0	94.7881734886058	705.68934935427	0	75.6667504527087
"sample_376"	7.41735148656179e-10	7.17257888750525e-07	102.765280014257	0	0	39.611481866073	29.7145497352471	60.2394280457734	84.6430240109778	0	47.0262363276717
"sample_150"	7.46570684302515e-10	7.21933851720532e-07	1.17026844724849e-23	275.138512129275	1.32950055797338e-22	2.90722378983456e-23	6.74213161168872e-23	63.0908573994076	38.6107778513953	198.708178187434	39.4516744324881
"sample_25"	7.76049262595496e-10	7.50439636929844e-07	0	0	0	40.3449275909138	0	51.3526558513406	28.5110402304949	0	27.7913763272506
"sample_910"	8.17878080027695e-10	7.90888103386781e-07	63.1538151587386	7.65282011530003e-21	6.26345917821677e-23	1.41243197730177e-21	2.70172714899581e-21	402.841255111168	192.678607785638	899.168394630246	40.1579273142095
"sample_505"	8.32418013480489e-10	8.04948219035633e-07	0	0	0	27.7811597713283	33.5601420394539	132.87311942094	72.35937822037	11.5304223316959	42.895778216212
"sample_797"	1.10958560870649e-09	1.07296928361918e-06	0	0	0	0	0	645.906368442824	71.0479969842108	0	29.0456345729648
"sample_609"	1.16161879826712e-09	1.12328537792431e-06	137.773675744	0	0	0	17.3284334882987	37.7902708379619	172.549769158966	0	52.5578507707733
"sample_962"	1.16505191637796e-09	1.12660520313749e-06	65.6328156607409	27.4416014051657	0	50.2364988011331	0	0	72.0911827107785	0	36.5979014221819
"sample_586"	1.16894207157603e-09	1.13036698321403e-06	7.93391771409786e-22	5.56741366245107e-22	2.50817638370186e-23	41.3269161298384	1.13370794633727e-22	266.05754232115	72.5385630208974	1.541106689787e-21	44.0769785281146
"sample_583"	1.17971611289321e-09	1.14078548116773e-06	413.429471672906	0	38.3043138741265	0	0	0	134.831847485568	23.7017931927966	47.7325737746033
"sample_805"	1.21360606173212e-09	1.17355706169496e-06	68.1867314680337	0	0	0	0	233.275743822048	62.1317462456788	0	30.4057784642393
"sample_337"	1.22228614272702e-09	1.18195070001703e-06	82.5396974439837	0	0	0	4.39510155760465	72.9388688500466	217.390725568284	20.3845066240935	40.3510999559872
"sample_958"	1.29549961182173e-09	1.25274812463161e-06	0	57.8356104632064	49.5413446401441	0	0	60.5194255777422	343.513723909954	39.1690015318034	55.4208938771499
"sample_975"	1.44666826840692e-09	1.39892821554949e-06	0	0	0	0	0	377.626179818753	61.1821522778082	0	37.1916679034387
"sample_682"	1.6209516655923e-09	1.56746026062776e-06	72.7416307981423	160.469620516079	2.5612609227733e-28	2.54114949994423e-23	3.71601163249255	66.6190590387092	70.6621291255446	1.2764507879742e-25	37.791548889032
"sample_969"	1.69666236993557e-09	1.6406725117277e-06	82.3458677150013	0	0	54.9343442739732	0	0	60.3549617769289	24.9272811282462	49.4375451058503
"sample_939"	1.71731898820131e-09	1.66064746159066e-06	0	59.2292644743441	0	0	0	152.800463812884	80.9564575736821	10.1639926097427	29.8498215293467
"sample_451"	1.72633413956153e-09	1.669365112956e-06	140.9283973927	15.3081358440203	0	0	0	0	227.905959025177	0	29.8575077381034
"sample_652"	1.77814854462897e-09	1.71946964265621e-06	47.4593862356052	20.708306511127	43.6272556426115	62.1131451122058	2.3134287383623e-23	1.3022409933273e-22	297.121712337384	7.07252133576541e-22	51.9701941610661
"sample_124"	1.91643981897353e-09	1.85319730494741e-06	174.576357960729	0	0	0	16.7195071323513	280.357697299708	70.5558624441957	0	38.7905751630162
"sample_992"	1.99628084760086e-09	1.93040357963003e-06	0	0	24.1887860990878	30.3272693106145	0	328.849796381017	49.949153732456	41.2185785100734	50.4664159667513
"sample_16"	2.02654657858634e-09	1.95967054149299e-06	55.7059357068375	71.7296539917188	0	0	0	114.11706656554	112.794948165639	11.9710610137047	42.6813345565601
"sample_409"	2.11901819770858e-09	2.04909059718419e-06	0	0	0	0	0	41.1220876041247	0	0	35.8779123958753
"sample_497"	2.40717022665509e-09	2.32773360917547e-06	52.390268128471	0	0	0	0	149.166653278324	121.41575084811	0	36.0273277450946
"sample_515"	2.53325755778399e-09	2.44966005837712e-06	456.144613679932	1.37913068763634e-23	1.09837159219406e-26	1.05503492737979e-22	4.35754076018907e-24	1.67133592502812e-23	264.998831171627	1.26244954579267e-22	40.8565551484413
"sample_646"	2.53506788609189e-09	2.45141064585086e-06	80.2184333313885	22.0536591360274	0	0	10.8984911398324	100.427793704087	351.576301422633	44.698724972987	50.1265962930447
"sample_204"	2.61561835888142e-09	2.52930295303833e-06	281.657706940177	0	0	0	0	56.8077636311913	165.193337287461	16.546705896181	41.7944862449904
"sample_808"	2.6305467567515e-09	2.5437387137787e-06	203.029816474338	0	0	0	3.01490237713154	115.371662707932	51.4562585262772	0	50.1273599143221
"sample_758"	2.69659591867051e-09	2.60760825335439e-06	0	4.82985530603369	0	0	0	32.7654822008138	36.7364994994902	9.0102874186774	25.6578755749849
"sample_57"	2.71353646060939e-09	2.62398975740928e-06	0	0	24.2856273468738	0	0	38.9015117336481	235.865632434123	0	44.9472284853556
"sample_463"	2.79657346406744e-09	2.70428653975321e-06	273.872785089337	61.6581224634328	0	0	0	0	53.1276363064412	24.3534491395047	38.9880070012841
"sample_474"	2.81225715971179e-09	2.7194526734413e-06	0	0	0	30.1944632618942	0	374.124003411865	41.9160046843678	0	46.7655286418732
"sample_613"	2.94074115063195e-09	2.8436966926611e-06	45.9866091494591	0	0	0	29.6535611380523	0	174.020700111462	6.16320664593786	33.1759229550888
"sample_936"	3.30769715346661e-09	3.19854314740222e-06	108.363186505758	7.01374124347351e-22	2.47500580118575e-23	24.881754499646	2.97234440247701e-22	1.24969833391784e-21	58.7886860340038	16.7101914037813	28.2561815568108
"sample_568"	3.35360127276104e-09	3.24293243075992e-06	416.402296316705	96.8915220457544	0	0	4.17521548172644	0	0	0	34.5309661558143
"sample_777"	3.69864003280608e-09	3.57658491172347e-06	74.4571228564173	0	0	0	0	82.9724574076833	105.840221966406	0	27.7301977694938
"sample_792"	4.05337171047461e-09	3.91961044402894e-06	0	0	91.9771839254194	0	0	0	94.1988520650943	0	47.8239640094864
"sample_660"	4.66568173312671e-09	4.51171423593353e-06	108.375518176268	196.350362285677	0	0	0	86.57915208813	0	0	42.6949674499246
"sample_12"	5.35402031711831e-09	5.17733764665341e-06	79.527435811273	2.8126494446706e-22	9.1666332059693e-22	43.6143930272988	1.07374177404543e-23	61.8945049747633	64.8611371757995	24.5307049307266	39.5718240801387
"sample_365"	5.39632218884304e-09	5.21824355661122e-06	0	28.5547443751654	34.1809958510359	0	0	619.171340159825	0	0	43.0929196139733
"sample_160"	5.5976830329576e-09	5.41295949287e-06	64.6803468127994	16.5882616403292	0	57.504842171021	0	102.378879178783	112.567558360425	0	50.2801118366426
"sample_648"	5.92204794168746e-09	5.72662035961178e-06	0	0	0	0	0	52.8107739248248	215.182123060207	0	29.0071030149685
"sample_397"	5.94468306387917e-09	5.74850852277116e-06	766.03014649408	0	0	0	0	86.640113143626	138.79117355748	0	49.5385668048148
"sample_10"	6.18221469204151e-09	5.97820160720414e-06	0	11.2047101077479	29.3152890545387	0	0	184.710034853703	149.725418444367	0	60.0445475396434
"sample_895"	6.36251284252998e-09	6.15254991872649e-06	284.815169569815	0	29.0965215849663	0	0	152.734718289234	0	28.3840885391162	48.9695020168683
"sample_573"	6.85086503842499e-09	6.62478649215696e-06	119.503330007803	113.859519037494	0	0	0	0	35.2564651187979	7.34427483631052	35.0364109995937
"sample_403"	6.89213826100242e-09	6.66469769838934e-06	0	73.6105802101087	0	0	0	284.594321320384	0	1.97437897937039	48.820719490137
"sample_699"	8.03121380271536e-09	7.76618374722575e-06	77.9838357442407	0	0	0	0	124.075984104605	148.386861811326	0	37.5533183398281
"sample_913"	8.28379766946651e-09	8.01043234637411e-06	114.931692078128	63.3976983835741	47.3230584142504	0	0	92.3064273975797	142.341739598361	11.9078297706752	49.7915543574313
"sample_862"	8.39250037980843e-09	8.11554786727475e-06	55.3499309288433	0	0	75.3872225108254	0	403.670773304464	0	26.5889047048668	63.0031685510007
