"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_37"	0.00772763456589859	1	0	0	106.77642255198	0	0	1251.90547544113	135.754238441564	20.1012724853922	39.4625910799284
"sample_475"	0.00910666048140721	1	0	0	0	168.303507607913	9.8104692098693	821.542306107412	0	0	52.3437170748061
"sample_441"	0.0133352298807576	1	126.114848498494	1.82439397094586e-22	36.9882664232299	1.94677074478109e-22	1.52319881937977e-23	50.7589053920889	153.528030803477	55.800184633481	31.8097642492292
"sample_493"	0.0138699992217078	1	71.6847975053365	0	34.6594498079432	0	2.04686078576824	0	191.779824734634	0	33.829067166318
"sample_719"	0.0169469050646357	1	0	0	0	0	0	190.473763791832	272.958059419545	0	31.5681767886229
"sample_403"	0.0219296617892396	1	0	0	0	0	0	117.30753486726	204.351637006514	0	26.3408281262259
"sample_834"	0.0299376257711923	1	0	0	0	111.484890294463	0	0	0	0	19.5151097055372
"sample_53"	0.0303750721336119	1	0	10.052543690609	61.4020827461767	0	0	0	71.7038236522998	0	18.8415499109145
"sample_8"	0.0319559041479098	1	0	163.188756261954	0	0	12.0327359279146	255.940886785806	87.357301734986	23.3618808252101	26.1184384641293
"sample_720"	0.0396548395125106	1	0	0	0	0	0	2066.59874113578	0	0	30.4012588642181
"sample_600"	0.0401126818421148	1	0	0	0	0	0	356.81882341159	113.410377299533	14.6747191203994	39.0960801684786
"sample_292"	0.043347214044511	1	94.0114150646709	0	17.8718029341039	0	10.7602011753042	126.840453047131	104.243179274573	10.1932710950569	37.0796774091599
"sample_314"	0.0466469943629945	1	0	0	0	0	0	264.707296236084	0	0	19.2927037639156
"sample_161"	0.0509338133985002	1	196.0285371305	2.16117251071295e-24	18.1866940716767	214.639616557738	2.84815716224702e-25	181.088655210983	162.364011851533	12.1807738732664	42.5117113043024
"sample_877"	0.0536972261696259	1	107.250883816195	0	0	35.0457363740871	0	0	116.687889281433	0	45.0154905282848
"sample_707"	0.0563812118667238	1	1.95460947712464e-22	2.01264284997742e-22	1.23435005893174e-22	1.89895333959903e-23	3.70643115286791	227.741276636475	94.8947565775144	9.12015310578817e-23	13.6575356331431
"sample_457"	0.0587958331036162	1	0	248.559413320852	0	0	0	277.61278107186	353.827805607288	0	0
"sample_824"	0.0594294767636212	1	93.0668816915849	0	0	0	0	71.9567110759469	95.7392230939193	0	18.237184138549
"sample_340"	0.0608463907421947	1	0	0	0	0	6.38688973499169	179.773907075999	97.1660542179936	0	19.673148971016
"sample_282"	0.0620594409423741	1	270.660198371596	7.55646027514472e-21	2.59596472159213e-23	58.016973408816	1.28882664849688e-22	167.569535329267	141.820530679036	6.67921765104254e-22	30.9327622112855
"sample_574"	0.0635020690019893	1	0	17.4279710190973	0	0	0	600.400793169019	74.5227049441792	9.38173022994038	25.2668006377636
"sample_7"	0.0642778354398957	1	263.813538896816	0	0	94.4970142172979	14.1638857841008	827.432944737545	78.0926163642399	0	0
"sample_822"	0.066648468524391	1	0	0	0	0	0	39.01649965155	134.581215826941	103.402284521509	0
"sample_359"	0.0676688457332705	1	93.2949833320563	0	52.0857557987965	0	0	422.012184041516	247.302553643644	981.653755401249	39.6507677827383
"sample_456"	0.0699709543894285	1	0	128.534176760667	72.8167391977821	277.1496690235	0	63.2238924457449	0	0	65.2755225723065
