"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_140"	2.49317690959802e-06	0.00241090207158128	0	0	0	0	0	0	107.968834833269	0	31.0311651667309
"sample_373"	3.7496629876103e-06	0.00362592410901916	0	3.72720109225319e-29	1.27929455627797e-29	1.79531604007193e-20	1.65235296568743e-21	27.1411267507411	1.64624168305977e-20	2.27787061023311e-29	26.8588732492589
"sample_124"	5.62607303009156e-06	0.00544041262009854	0	0	0	0	0	0	51.6610359109885	32.9577214291186	41.3812426598929
"sample_190"	1.15054310588083e-05	0.0111257518338676	30.3019617013836	0	0	0	0	0	144.708836438001	71.39489911942	61.5943027411951
"sample_27"	1.81119948091009e-05	0.0175142989804006	0.197629399578416	6.00546416228494e-23	1.07741713922121e-22	1.23861903367543e-23	2.48075938562906e-24	367.075691577607	193.422457734607	10.0697947169399	48.234426571267
"sample_914"	2.2833136348317e-05	0.0220796428488225	75.7953630511501	0	79.5496749077168	128.188522413507	0	0	45.7501178512588	0	77.7163217763675
"sample_561"	2.85766674283748e-05	0.0276336374032384	0	0	0	0	0	0	60.1482683133595	85.8585870521459	31.9931446344947
"sample_862"	3.64249885204347e-05	0.0352229638992603	79.1094045583296	0	0	0	0	0	128.29110615836	0	38.59948928331
"sample_59"	4.19569566188443e-05	0.0405723770504224	62.3179300978342	0	0	0	0	0	35.7222284101564	11.3003324261944	34.659509065815
"sample_15"	5.78496977525238e-05	0.0559406577266905	4.04645776936796e-32	3.01796758265517e-39	1.84202122964793e-43	51.8590434999346	9.33778983917864e-29	54.6410009037418	90.6490573540111	5.25546417010772e-29	34.8508982423125
"sample_459"	7.4288504602906e-05	0.0718369839510101	0	0	0	23.613366869898	165.595952725533	0	111.064888790558	0	45.7257916140106
"sample_747"	7.54085563885396e-05	0.0729200740277178	0	34.1184711548911	0	0	14.5102392709574	85.1329631871832	119.01774489665	0	49.2205814903188
"sample_986"	0.000136360091660813	0.131860208636006	58.3858084324658	0	0	0	0	0	0	0	28.6141915675342
"sample_503"	0.00018776670555132	0.181570404268127	1.40058901721256e-22	2.75870163319e-21	8.78551792685079e-21	68.7768141916744	1.2056439383919e-20	157.442353015289	94.2569952322163	8.50965557100543	52.0141819898152
"sample_408"	0.000233401920451889	0.225699657076977	0	0	0	0	0	0	35.7841091676703	0	24.2158908323297
"sample_210"	0.000240350806344649	0.232419229735276	173.228595636819	0	152.946986444842	0	28.5754497958067	0	0	0	80.2489681225324
"sample_666"	0.000260867363575549	0.252258740577556	463.752064021904	50.8995031042761	17.9320862390958	6.73638818944723e-22	1.57964196156563e-21	9.67404117750148e-22	2.52002950410599e-21	1.6618586785599e-21	66.4163466347244
"sample_317"	0.000272755881755913	0.263754937657968	0	0	0	42.9694368604808	3.57571294429643	0	71.1461660614276	0	50.3086841337952
"sample_36"	0.000315552028078371	0.305138811151785	0	0	0	0	0	179.456988297429	40.7353956772361	0	41.807616025335
"sample_377"	0.00038089318877705	0.368323713547407	0	0	0	0	10.9286189590727	288.247686378304	121.158556895327	42.354645046284	34.3104927210133
"sample_575"	0.000435515362495464	0.421143355533114	0	0	57.8771537448564	0	0	323.729541007778	71.3839756063827	0	43.0093296409824
"sample_601"	0.000445916158768248	0.431200925528896	116.58158509792	0	0	0	0	42.650050009315	0	0	41.7683648927654
