"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_75"	0.281521835683792	1	69.0209762314006	0	0	53.6988609464668	0	132.228423806873	67.5797764094553	47.4719626058043	0
"sample_348"	0.283404415473914	1	267.686031502838	0	0	51.6217405085103	0	160.974137499817	117.085976857868	70.6321136309669	0
"sample_334"	0.284348832148888	1	324.663895377171	129.460480626807	36.8670318460267	0	0	157.836264723909	51.1252791127287	9.04704831335767	0
"sample_3"	0.296723571175227	1	0	0	0	36.5192348885196	0	198.567777281127	161.912987830353	0	0
"sample_611"	0.297972413850135	1	83.6763325955925	0	62.6503164019052	0	64.4033769337552	254.180229727615	108.089744341132	0	0
"sample_590"	0.304004872657241	1	142.849792629977	0	0	0	20.5181071345823	143.260388251728	139.371711983713	0	0
"sample_807"	0.306214747180291	1	0	0	10.3249431649923	87.3784653178189	0	269.296591517189	0	0	0
"sample_150"	0.310385621772347	1	231.949954981274	0	0	0	0	91.8285558285704	153.257426860304	33.9640623298515	0
"sample_218"	0.318891171157636	1	161.313359955552	144.367336831073	0	75.2436943870697	0	233.555287359017	71.5203214672877	0	0
"sample_174"	0.321830161667765	1	145.042436633116	0	18.970439851034	166.164736454599	0	117.381748151036	51.4406389102146	0	0
"sample_497"	0.332085749718328	1	0	78.203002246694	0	0	0	126.342138024147	322.454859729159	0	0
"sample_417"	0.334560553044	1	93.5978731693222	0	0	59.4893814056535	0	338.917375120225	115.9953703048	0	0
"sample_540"	0.340376407138468	1	160.380942306585	0	0	0	66.4411324912642	456.237285057736	98.9406401444148	0	0
"sample_21"	0.340773408857715	1	0	86.0916114952772	30.7710834138675	145.763839848599	0	0	424.373465242257	0	0
"sample_114"	0.344942175227172	1	0	67.3387005108504	29.3273184887498	141.866729216873	0	125.378459041061	118.088792742466	0	0
"sample_15"	0.348201306007323	1	124.745693538167	36.0758335982406	114.932798929658	0	0	58.2456739339344	0	0	0
"sample_572"	0.355862272206713	1	97.0436902732763	107.316614309726	0	0	64.1419846263681	365.497710790629	0	0	0
"sample_752"	0.360168033745556	1	131.193531301051	0	0	42.3960390097411	0	0	703.407518330845	0	50.0029113583629
"sample_679"	0.360840713726632	1	0	37.7816020809888	0	77.7819667134518	0	390.152423895244	58.284007310315	0	0
"sample_968"	0.362872880910184	1	0	0	33.9804385634713	77.9583543957136	0	527.385029641801	155.404248868088	22.2719285309263	0
"sample_475"	0.365336269670666	1	0	53.2986144437926	0	0	0	149.253142268105	27.4482432881028	0	0
"sample_122"	0.36741383902894	1	45.3153618152184	0	0	60.8517369660505	31.3592350356029	178.714137463159	58.9322243187373	25.8273044012316	0
"sample_599"	0.373135486348517	1	201.483533314478	0	0	404.574630318643	0	0	109.274503681304	258.667332685575	0
"sample_766"	0.373549288256171	1	102.528284207472	0	0	0	0	46.4717157925282	0	0	0
"sample_736"	0.376970315901071	1	103.885134685994	52.1112187058022	0	0	0	462.191622071053	595.812024537151	0	0
"sample_967"	0.380824402664119	1	0	0	0	75.0803431237597	0	103.796466856936	166.154321062379	4.96886895692572	0
"sample_432"	0.382781332210141	1	91.04644533871	64.0084884663482	57.7615956161312	0	8.04676666265287	181.121232417248	78.0154714989092	0	0
"sample_528"	0.388305444466283	1	139.482655773166	0	41.5885905332807	0	0	219.281661747856	43.4402059128133	12.2068860328849	0
"sample_597"	0.39828638366461	1	371.413685176858	0	0	67.7476249863477	0	180.73477921662	221.283518102911	40.820392517263	0
"sample_139"	0.39865301936891	1	0	0	18.7461741971546	158.876826515302	0	100.646854797614	45.7301444899295	0	0
"sample_741"	0.400612011213471	1	60.2471296999851	0	0	0	0	293.812758621252	291.922149962322	0	27.0179617164406
