"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"SBS17b"
"sample_964"	7.41156134815495e-15	7.24850699849554e-12	7.35584067833064e-25	1.97914790233441e-25	1.13810160502383e-24	7.85876484936939e-25	2.8640554491262e-27	37.9980738686597	35.8635161513385	8.71080065384236e-28	27.1384099800018
"sample_226"	3.63696989078936e-14	3.556956553192e-11	0	0	0	0	0	86.5974722029967	0	0	20.4025277970033
"sample_806"	5.45420622386112e-14	5.33421368693618e-11	105.055823477749	0	0	0	0	0	0	249.28146517639	29.6627113458607
"sample_828"	2.50266438317381e-13	2.44760576674398e-10	0	0	0	0	0	0	87.74814443708	3.22367099371205	31.0281845692079
"sample_637"	5.34962923641578e-13	5.23193739321463e-10	0	0	0	0	0	184.124865105829	42.3752517862867	0	36.4998831078845
"sample_422"	1.86866788686645e-12	1.82755719335539e-09	0	0	0	0	0	68.4281791035555	52.8595375497782	0	26.7122833466663
"sample_212"	4.55040291545673e-11	4.45029405131668e-08	0	0	0	0	0	75.2237642238493	77.0096882615769	0	20.7665475145739
"sample_277"	6.61740280725678e-11	6.47181994549713e-08	0	0	0	0	3.28551502854609	0	234.645932819444	0	33.0685521520098
"sample_604"	8.65081850496335e-11	8.46050049785416e-08	151.654461026456	134.888866986055	0	0	0	0	95.6968250406983	0	38.7598469467904
"sample_843"	9.03890385624601e-11	8.84004797140859e-08	75.6276438950714	0	0	0	0	219.9848351425	75.741639552651	0	40.6458814097777
"sample_632"	1.83881201346006e-10	1.79835814916394e-07	109.99993084336	0	0	0	15.1936540896297	209.038276262519	34.3062285674992	30.0771606147878	29.3847496222043
"sample_149"	1.87156549177506e-10	1.83039105095601e-07	150.677311228135	3.33689109338352e-30	6.27045009441104e-20	1.18234232824475e-29	1.56963978659847e-27	6.83958636266266e-20	6.12836697700522e-28	1.05439267472239e-19	25.3226887718649
"sample_561"	2.33937444286155e-10	2.2879082051186e-07	1.09538459799147e-23	7.56329194196628e-37	2.46854136207401e-22	7.93617597341844e-23	4.12054835535353e-28	113.309260539433	40.3429944266937	4.14835900242064	21.1993860314525
"sample_995"	2.43173159315085e-10	2.37823349810154e-07	47.6479636653321	0	0	0	0	723.482999212064	111.538023472824	0	45.3310136497804
"sample_202"	2.89709637216343e-10	2.83336025197583e-07	0	0	0	0	0	101.293540622683	91.3057308631342	0	22.400728514183
"sample_756"	4.53039405343444e-10	4.43072538425888e-07	42.6369130495622	0	0	0	0	27.7262606550131	0	0	23.6368262954247
"sample_965"	4.57936581663266e-10	4.47861976866674e-07	4.90165941491843e-25	1.71384709450941e-25	1.82152363077077e-23	4.74696917595695e-24	2.42672787483815e-20	38.3183579193279	168.931046722008	15.1077385393117	30.6428568193526
"sample_298"	5.44972968375232e-10	5.32983563070977e-07	2.28454534348559e-23	2.7130775348459e-23	2.60165164617402e-23	32.2987525285955	2.14191073850113e-24	162.807342130378	1.13315460795685e-22	0.232106391076671	35.6617989499499
"sample_494"	9.3896850842022e-10	9.18311201234975e-07	38.1274810977712	1.33249667533779e-23	3.09574310402213e-23	9.75135591806046e-23	9.55033941789516e-25	136.687290994095	115.157331566234	2.190342343959e-23	28.0278963418999
"sample_513"	1.024865918453e-09	1.00231886824704e-06	34.5285789191398	55.1315358960506	0	0	0	0	61.9228004856677	9.43377420027282	33.9833104988692
"sample_751"	1.5579336647529e-09	1.52365912412834e-06	398.802611609461	0	0	0	5.66094283502686	103.832584692814	87.0768889732988	0	31.6269718893991
"sample_497"	1.57266169837837e-09	1.53806314101404e-06	87.772400129244	93.5959843359968	0	0	0	410.218076509152	160.738410191158	0	48.6751288344494
"sample_89"	1.69676893251553e-09	1.65944001600019e-06	37.3171499680549	4.31179389366148e-24	1.14879939212376e-23	3.36694843485414e-24	2.79637800992737e-23	5.00068549574128e-23	87.5561816371304	18.6995057045754	15.4271626902394
"sample_220"	1.74461524756223e-09	1.70623371211586e-06	0	0	0	0	0	58.7202135276908	85.5911562684473	0	29.688630203862
"sample_80"	2.06780976237987e-09	2.02231794760751e-06	191.931433331822	85.4774708245569	0	0	126.102938510185	82.3789807406083	89.0600262870969	0	34.0491503057303
"sample_719"	2.65572851903711e-09	2.59730249161829e-06	82.1244419255476	0	0	0	8.68210731960015	192.211049935106	0	0	21.9824008197464
"sample_545"	2.76352285650924e-09	2.70272535366603e-06	0	0	0	0	0	26.4462531805835	0	0	32.5537468194165
"sample_152"	2.92857892498643e-09	2.86415018863673e-06	87.3208467041065	0	0	0	8.97264729361697	134.18981173903	95.1842762158403	0	25.3324180474063
"sample_313"	4.20262043482616e-09	4.11016278525998e-06	0	39.437137152439	0	0	0	117.677414948662	0	0	28.8854478988992
